town,county,office,district,party,candidate,winner,votes
Acworth,Sullivan,Governor,,D,Jackie Cilley,False,0
Albany,Carroll,Governor,,D,Jackie Cilley,False,1
Alexandria,Grafton,Governor,,D,Jackie Cilley,False,5
Allenstown,Merrimack,Governor,,D,Jackie Cilley,False,2
Alstead,Cheshire,Governor,,D,Jackie Cilley,False,0
Alton,Belknap,Governor,,D,Jackie Cilley,False,3
Amherst,Hillsborough,Governor,,D,Jackie Cilley,False,3
Andover,Merrimack,Governor,,D,Jackie Cilley,False,3
Antrim,Hillsborough,Governor,,D,Jackie Cilley,False,0
Ashland,Grafton,Governor,,D,Jackie Cilley,False,0
At. & Gil. Academy Grant,Coos,Governor,,D,Jackie Cilley,False,0
Atkinson,Rockingham,Governor,,D,Jackie Cilley,False,2
Auburn,Rockingham,Governor,,D,Jackie Cilley,False,4
Barnstead,Belknap,Governor,,D,Jackie Cilley,False,4
Barrington,Strafford,Governor,,D,Jackie Cilley,False,11
Bartlett,Carroll,Governor,,D,Jackie Cilley,False,0
Bath,Grafton,Governor,,D,Jackie Cilley,False,2
Bean's Grant,Coos,Governor,,D,Jackie Cilley,False,0
Bean's Purchase,Coos,Governor,,D,Jackie Cilley,False,0
Bedford,Hillsborough,Governor,,D,Jackie Cilley,False,0
Belmont,Belknap,Governor,,D,Jackie Cilley,False,12
Bennington,Hillsborough,Governor,,D,Jackie Cilley,False,0
Benton,Grafton,Governor,,D,Jackie Cilley,False,0
Berlin,Coos,Governor,,D,Jackie Cilley,False,11
Bethlehem,Grafton,Governor,,D,Jackie Cilley,False,3
Boscawen,Merrimack,Governor,,D,Jackie Cilley,False,0
Bow,Merrimack,Governor,,D,Jackie Cilley,False,11
Bradford,Merrimack,Governor,,D,Jackie Cilley,False,1
Brentwood,Rockingham,Governor,,D,Jackie Cilley,False,0
Bridgewater,Grafton,Governor,,D,Jackie Cilley,False,0
Bristol,Grafton,Governor,,D,Jackie Cilley,False,0
Brookfield,Carroll,Governor,,D,Jackie Cilley,False,0
Brookline,Hillsborough,Governor,,D,Jackie Cilley,False,1
Cambridge,Coos,Governor,,D,Jackie Cilley,False,0
Campton,Grafton,Governor,,D,Jackie Cilley,False,2
Canaan,Grafton,Governor,,D,Jackie Cilley,False,0
Candia,Rockingham,Governor,,D,Jackie Cilley,False,0
Canterbury,Merrimack,Governor,,D,Jackie Cilley,False,5
Carroll,Coos,Governor,,D,Jackie Cilley,False,0
Center Harbor,Belknap,Governor,,D,Jackie Cilley,False,0
Chandler's Purchase,Coos,Governor,,D,Jackie Cilley,False,0
Charlestown,Sullivan,Governor,,D,Jackie Cilley,False,1
Chatham,Carroll,Governor,,D,Jackie Cilley,False,0
Chester,Rockingham,Governor,,D,Jackie Cilley,False,1
Chesterfield,Cheshire,Governor,,D,Jackie Cilley,False,1
Chichester,Merrimack,Governor,,D,Jackie Cilley,False,1
Claremont,Sullivan,Governor,,D,Jackie Cilley,False,6
Clarksville,Coos,Governor,,D,Jackie Cilley,False,0
Colebrook,Coos,Governor,,D,Jackie Cilley,False,0
Columbia,Coos,Governor,,D,Jackie Cilley,False,0
Concord,Merrimack,Governor,,D,Jackie Cilley,False,31
Conway,Carroll,Governor,,D,Jackie Cilley,False,8
Cornish,Sullivan,Governor,,D,Jackie Cilley,False,0
Crawford's Purchase,Coos,Governor,,D,Jackie Cilley,False,0
Croydon,Sullivan,Governor,,D,Jackie Cilley,False,1
Cutt's Grant,Coos,Governor,,D,Jackie Cilley,False,0
Dalton,Coos,Governor,,D,Jackie Cilley,False,0
Danbury,Merrimack,Governor,,D,Jackie Cilley,False,0
Danville,Rockingham,Governor,,D,Jackie Cilley,False,1
Deerfield,Rockingham,Governor,,D,Jackie Cilley,False,3
Deering,Hillsborough,Governor,,D,Jackie Cilley,False,1
Derry,Rockingham,Governor,,D,Jackie Cilley,False,0
Dix's Grant,Coos,Governor,,D,Jackie Cilley,False,0
Dixville,Coos,Governor,,D,Jackie Cilley,False,0
Dorchester,Grafton,Governor,,D,Jackie Cilley,False,0
Dover,Strafford,Governor,,D,Jackie Cilley,False,12
Dublin,Cheshire,Governor,,D,Jackie Cilley,False,1
Dummer,Coos,Governor,,D,Jackie Cilley,False,0
Dunbarton,Merrimack,Governor,,D,Jackie Cilley,False,2
Durham,Strafford,Governor,,D,Jackie Cilley,False,0
East Kingston,Rockingham,Governor,,D,Jackie Cilley,False,0
Easton,Grafton,Governor,,D,Jackie Cilley,False,0
Eaton,Carroll,Governor,,D,Jackie Cilley,False,0
Effingham,Carroll,Governor,,D,Jackie Cilley,False,1
Ellsworth,Grafton,Governor,,D,Jackie Cilley,False,0
Enfield,Grafton,Governor,,D,Jackie Cilley,False,0
Epping,Rockingham,Governor,,D,Jackie Cilley,False,1
Epsom,Merrimack,Governor,,D,Jackie Cilley,False,5
Errol,Coos,Governor,,D,Jackie Cilley,False,1
Erving's Location,Coos,Governor,,D,Jackie Cilley,False,0
Exeter,Rockingham,Governor,,D,Jackie Cilley,False,5
Farmington,Strafford,Governor,,D,Jackie Cilley,False,1
Fitzwilliam,Cheshire,Governor,,D,Jackie Cilley,False,2
Francestown,Hillsborough,Governor,,D,Jackie Cilley,False,0
Franconia,Grafton,Governor,,D,Jackie Cilley,False,0
Franklin,Merrimack,Governor,,D,Jackie Cilley,False,5
Freedom,Carroll,Governor,,D,Jackie Cilley,False,4
Fremont,Rockingham,Governor,,D,Jackie Cilley,False,0
Gilford,Belknap,Governor,,D,Jackie Cilley,False,5
Gilmanton,Belknap,Governor,,D,Jackie Cilley,False,4
Gilsum,Cheshire,Governor,,D,Jackie Cilley,False,0
Goffstown,Hillsborough,Governor,,D,Jackie Cilley,False,2
Gorham,Coos,Governor,,D,Jackie Cilley,False,8
Goshen,Sullivan,Governor,,D,Jackie Cilley,False,2
Grafton,Grafton,Governor,,D,Jackie Cilley,False,1
Grantham,Sullivan,Governor,,D,Jackie Cilley,False,0
Green's Grant,Coos,Governor,,D,Jackie Cilley,False,0
Greenfield,Hillsborough,Governor,,D,Jackie Cilley,False,0
Greenland,Rockingham,Governor,,D,Jackie Cilley,False,1
Greenville,Hillsborough,Governor,,D,Jackie Cilley,False,0
Groton,Grafton,Governor,,D,Jackie Cilley,False,0
Hadley's Purchase,Coos,Governor,,D,Jackie Cilley,False,0
Hale's Location,Carroll,Governor,,D,Jackie Cilley,False,0
Hampstead,Rockingham,Governor,,D,Jackie Cilley,False,0
Hampton,Rockingham,Governor,,D,Jackie Cilley,False,3
Hampton Falls,Rockingham,Governor,,D,Jackie Cilley,False,1
Hancock,Hillsborough,Governor,,D,Jackie Cilley,False,1
Hanover,Grafton,Governor,,D,Jackie Cilley,False,1
Harrisville,Cheshire,Governor,,D,Jackie Cilley,False,1
Hart's Location,Carroll,Governor,,D,Jackie Cilley,False,0
Haverhill,Grafton,Governor,,D,Jackie Cilley,False,5
Hebron,Grafton,Governor,,D,Jackie Cilley,False,3
Henniker,Merrimack,Governor,,D,Jackie Cilley,False,3
Hill,Merrimack,Governor,,D,Jackie Cilley,False,2
Hillsborough,Hillsborough,Governor,,D,Jackie Cilley,False,1
Hinsdale,Cheshire,Governor,,D,Jackie Cilley,False,0
Holderness,Grafton,Governor,,D,Jackie Cilley,False,1
Hollis,Hillsborough,Governor,,D,Jackie Cilley,False,0
Hooksett,Merrimack,Governor,,D,Jackie Cilley,False,10
Hopkinton,Merrimack,Governor,,D,Jackie Cilley,False,5
Hudson,Hillsborough,Governor,,D,Jackie Cilley,False,1
Jackson,Carroll,Governor,,D,Jackie Cilley,False,0
Jaffrey,Cheshire,Governor,,D,Jackie Cilley,False,2
Jefferson,Coos,Governor,,D,Jackie Cilley,False,2
Keene,Cheshire,Governor,,D,Jackie Cilley,False,15
Kensington,Rockingham,Governor,,D,Jackie Cilley,False,2
Kilkenny,Coos,Governor,,D,Jackie Cilley,False,0
Kingston,Rockingham,Governor,,D,Jackie Cilley,False,1
Laconia,Belknap,Governor,,D,Jackie Cilley,False,8
Lancaster,Coos,Governor,,D,Jackie Cilley,False,3
Landaff,Grafton,Governor,,D,Jackie Cilley,False,0
Langdon,Sullivan,Governor,,D,Jackie Cilley,False,1
Lebanon,Grafton,Governor,,D,Jackie Cilley,False,6
Lee,Strafford,Governor,,D,Jackie Cilley,False,9
Lempster,Sullivan,Governor,,D,Jackie Cilley,False,0
Lincoln,Grafton,Governor,,D,Jackie Cilley,False,0
Lisbon,Grafton,Governor,,D,Jackie Cilley,False,1
Litchfield,Hillsborough,Governor,,D,Jackie Cilley,False,1
Littleton,Grafton,Governor,,D,Jackie Cilley,False,1
Livermore,Grafton,Governor,,D,Jackie Cilley,False,0
Londonderry,Rockingham,Governor,,D,Jackie Cilley,False,1
Loudon,Merrimack,Governor,,D,Jackie Cilley,False,19
Low & Burbank's Grant,Coos,Governor,,D,Jackie Cilley,False,0
Lyman,Grafton,Governor,,D,Jackie Cilley,False,1
Lyme,Grafton,Governor,,D,Jackie Cilley,False,0
Lyndeborough,Hillsborough,Governor,,D,Jackie Cilley,False,0
Madbury,Strafford,Governor,,D,Jackie Cilley,False,3
Madison,Carroll,Governor,,D,Jackie Cilley,False,4
Manchester,Hillsborough,Governor,,D,Jackie Cilley,False,13
Marlborough,Cheshire,Governor,,D,Jackie Cilley,False,0
Marlow,Cheshire,Governor,,D,Jackie Cilley,False,2
Martin's Location,Coos,Governor,,D,Jackie Cilley,False,0
Mason,Hillsborough,Governor,,D,Jackie Cilley,False,0
Meredith,Belknap,Governor,,D,Jackie Cilley,False,3
Merrimack,Hillsborough,Governor,,D,Jackie Cilley,False,5
Middleton,Strafford,Governor,,D,Jackie Cilley,False,2
Milan,Coos,Governor,,D,Jackie Cilley,False,4
Milford,Hillsborough,Governor,,D,Jackie Cilley,False,0
Millsfield,Coos,Governor,,D,Jackie Cilley,False,0
Milton,Strafford,Governor,,D,Jackie Cilley,False,6
Monroe,Grafton,Governor,,D,Jackie Cilley,False,0
Mont Vernon,Hillsborough,Governor,,D,Jackie Cilley,False,0
Moultonborough,Carroll,Governor,,D,Jackie Cilley,False,2
Nashua,Hillsborough,Governor,,D,Jackie Cilley,False,4
Nelson,Cheshire,Governor,,D,Jackie Cilley,False,2
New Boston,Hillsborough,Governor,,D,Jackie Cilley,False,6
New Castle,Rockingham,Governor,,D,Jackie Cilley,False,1
New Durham,Strafford,Governor,,D,Jackie Cilley,False,0
New Hampton,Belknap,Governor,,D,Jackie Cilley,False,2
New Ipswich,Hillsborough,Governor,,D,Jackie Cilley,False,0
New London,Merrimack,Governor,,D,Jackie Cilley,False,1
Newbury,Merrimack,Governor,,D,Jackie Cilley,False,2
Newfields,Rockingham,Governor,,D,Jackie Cilley,False,0
Newington,Rockingham,Governor,,D,Jackie Cilley,False,0
Newmarket,Rockingham,Governor,,D,Jackie Cilley,False,2
Newport,Sullivan,Governor,,D,Jackie Cilley,False,0
Newton,Rockingham,Governor,,D,Jackie Cilley,False,0
North Hampton,Rockingham,Governor,,D,Jackie Cilley,False,0
Northfield,Merrimack,Governor,,D,Jackie Cilley,False,10
Northumberland,Coos,Governor,,D,Jackie Cilley,False,4
Northwood,Rockingham,Governor,,D,Jackie Cilley,False,0
Nottingham,Rockingham,Governor,,D,Jackie Cilley,False,0
Odell,Coos,Governor,,D,Jackie Cilley,False,0
Orange,Grafton,Governor,,D,Jackie Cilley,False,0
Orford,Grafton,Governor,,D,Jackie Cilley,False,0
Ossipee,Carroll,Governor,,D,Jackie Cilley,False,2
Pelham,Hillsborough,Governor,,D,Jackie Cilley,False,2
Pembroke,Merrimack,Governor,,D,Jackie Cilley,False,1
Peterborough,Hillsborough,Governor,,D,Jackie Cilley,False,2
Piermont,Grafton,Governor,,D,Jackie Cilley,False,0
Pinkham's Grant,Coos,Governor,,D,Jackie Cilley,False,0
Pittsburg,Coos,Governor,,D,Jackie Cilley,False,0
Pittsfield,Merrimack,Governor,,D,Jackie Cilley,False,2
Plainfield,Sullivan,Governor,,D,Jackie Cilley,False,1
Plaistow,Rockingham,Governor,,D,Jackie Cilley,False,3
Plymouth,Grafton,Governor,,D,Jackie Cilley,False,2
Portsmouth,Rockingham,Governor,,D,Jackie Cilley,False,8
Randolph,Coos,Governor,,D,Jackie Cilley,False,1
Raymond,Rockingham,Governor,,D,Jackie Cilley,False,1
Richmond,Cheshire,Governor,,D,Jackie Cilley,False,1
Rindge,Cheshire,Governor,,D,Jackie Cilley,False,0
Rochester,Strafford,Governor,,D,Jackie Cilley,False,22
Rollinsford,Strafford,Governor,,D,Jackie Cilley,False,1
Roxbury,Cheshire,Governor,,D,Jackie Cilley,False,0
Rumney,Grafton,Governor,,D,Jackie Cilley,False,1
Rye,Rockingham,Governor,,D,Jackie Cilley,False,1
Salem,Rockingham,Governor,,D,Jackie Cilley,False,0
Salisbury,Merrimack,Governor,,D,Jackie Cilley,False,1
Sanbornton,Belknap,Governor,,D,Jackie Cilley,False,2
Sandown,Rockingham,Governor,,D,Jackie Cilley,False,1
Sandwich,Carroll,Governor,,D,Jackie Cilley,False,0
Sargent's Purchase,Coos,Governor,,D,Jackie Cilley,False,0
Seabrook,Rockingham,Governor,,D,Jackie Cilley,False,0
Second College Grant,Coos,Governor,,D,Jackie Cilley,False,0
Sharon,Hillsborough,Governor,,D,Jackie Cilley,False,0
Shelburne,Coos,Governor,,D,Jackie Cilley,False,0
Somersworth,Strafford,Governor,,D,Jackie Cilley,False,4
South Hampton,Rockingham,Governor,,D,Jackie Cilley,False,0
Springfield,Sullivan,Governor,,D,Jackie Cilley,False,0
Stark,Coos,Governor,,D,Jackie Cilley,False,3
Stewartstown,Coos,Governor,,D,Jackie Cilley,False,1
Stoddard,Cheshire,Governor,,D,Jackie Cilley,False,0
Strafford,Strafford,Governor,,D,Jackie Cilley,False,3
Stratford,Coos,Governor,,D,Jackie Cilley,False,0
Stratham,Rockingham,Governor,,D,Jackie Cilley,False,5
Success,Coos,Governor,,D,Jackie Cilley,False,0
Sugar Hill,Grafton,Governor,,D,Jackie Cilley,False,0
Sullivan,Cheshire,Governor,,D,Jackie Cilley,False,0
Sunapee,Sullivan,Governor,,D,Jackie Cilley,False,0
Surry,Cheshire,Governor,,D,Jackie Cilley,False,0
Sutton,Merrimack,Governor,,D,Jackie Cilley,False,3
Swanzey,Cheshire,Governor,,D,Jackie Cilley,False,1
Tamworth,Carroll,Governor,,D,Jackie Cilley,False,3
Temple,Hillsborough,Governor,,D,Jackie Cilley,False,0
Thompson & Meserve's Pur.,Coos,Governor,,D,Jackie Cilley,False,0
Thornton,Grafton,Governor,,D,Jackie Cilley,False,2
Tilton,Belknap,Governor,,D,Jackie Cilley,False,0
Troy,Cheshire,Governor,,D,Jackie Cilley,False,5
Tuftonboro,Carroll,Governor,,D,Jackie Cilley,False,2
Unity,Sullivan,Governor,,D,Jackie Cilley,False,1
Wakefield,Carroll,Governor,,D,Jackie Cilley,False,2
Walpole,Cheshire,Governor,,D,Jackie Cilley,False,1
Warner,Merrimack,Governor,,D,Jackie Cilley,False,2
Warren,Grafton,Governor,,D,Jackie Cilley,False,1
Washington,Sullivan,Governor,,D,Jackie Cilley,False,0
Waterville Valley,Grafton,Governor,,D,Jackie Cilley,False,1
Weare,Hillsborough,Governor,,D,Jackie Cilley,False,2
Webster,Merrimack,Governor,,D,Jackie Cilley,False,0
Wentworth,Grafton,Governor,,D,Jackie Cilley,False,1
Wentworth's Location,Coos,Governor,,D,Jackie Cilley,False,0
Westmoreland,Cheshire,Governor,,D,Jackie Cilley,False,0
Whitefield,Coos,Governor,,D,Jackie Cilley,False,0
Wilmot,Merrimack,Governor,,D,Jackie Cilley,False,0
Wilton,Hillsborough,Governor,,D,Jackie Cilley,False,4
Winchester,Cheshire,Governor,,D,Jackie Cilley,False,3
Windham,Rockingham,Governor,,D,Jackie Cilley,False,0
Windsor,Hillsborough,Governor,,D,Jackie Cilley,False,0
Wolfeboro,Carroll,Governor,,D,Jackie Cilley,False,0
Woodstock,Grafton,Governor,,D,Jackie Cilley,False,1
Acworth,Sullivan,Governor,,D,Maggie Hassan,False,0
Albany,Carroll,Governor,,D,Maggie Hassan,False,0
Alexandria,Grafton,Governor,,D,Maggie Hassan,False,3
Allenstown,Merrimack,Governor,,D,Maggie Hassan,False,1
Alstead,Cheshire,Governor,,D,Maggie Hassan,False,1
Alton,Belknap,Governor,,D,Maggie Hassan,False,0
Amherst,Hillsborough,Governor,,D,Maggie Hassan,False,4
Andover,Merrimack,Governor,,D,Maggie Hassan,False,0
Antrim,Hillsborough,Governor,,D,Maggie Hassan,False,0
Ashland,Grafton,Governor,,D,Maggie Hassan,False,0
At. & Gil. Academy Grant,Coos,Governor,,D,Maggie Hassan,False,0
Atkinson,Rockingham,Governor,,D,Maggie Hassan,False,4
Auburn,Rockingham,Governor,,D,Maggie Hassan,False,2
Barnstead,Belknap,Governor,,D,Maggie Hassan,False,0
Barrington,Strafford,Governor,,D,Maggie Hassan,False,0
Bartlett,Carroll,Governor,,D,Maggie Hassan,False,1
Bath,Grafton,Governor,,D,Maggie Hassan,False,0
Bean's Grant,Coos,Governor,,D,Maggie Hassan,False,0
Bean's Purchase,Coos,Governor,,D,Maggie Hassan,False,0
Bedford,Hillsborough,Governor,,D,Maggie Hassan,False,1
Belmont,Belknap,Governor,,D,Maggie Hassan,False,5
Bennington,Hillsborough,Governor,,D,Maggie Hassan,False,1
Benton,Grafton,Governor,,D,Maggie Hassan,False,0
Berlin,Coos,Governor,,D,Maggie Hassan,False,6
Bethlehem,Grafton,Governor,,D,Maggie Hassan,False,0
Boscawen,Merrimack,Governor,,D,Maggie Hassan,False,0
Bow,Merrimack,Governor,,D,Maggie Hassan,False,5
Bradford,Merrimack,Governor,,D,Maggie Hassan,False,1
Brentwood,Rockingham,Governor,,D,Maggie Hassan,False,4
Bridgewater,Grafton,Governor,,D,Maggie Hassan,False,1
Bristol,Grafton,Governor,,D,Maggie Hassan,False,0
Brookfield,Carroll,Governor,,D,Maggie Hassan,False,1
Brookline,Hillsborough,Governor,,D,Maggie Hassan,False,0
Cambridge,Coos,Governor,,D,Maggie Hassan,False,0
Campton,Grafton,Governor,,D,Maggie Hassan,False,5
Canaan,Grafton,Governor,,D,Maggie Hassan,False,3
Candia,Rockingham,Governor,,D,Maggie Hassan,False,4
Canterbury,Merrimack,Governor,,D,Maggie Hassan,False,1
Carroll,Coos,Governor,,D,Maggie Hassan,False,0
Center Harbor,Belknap,Governor,,D,Maggie Hassan,False,1
Chandler's Purchase,Coos,Governor,,D,Maggie Hassan,False,0
Charlestown,Sullivan,Governor,,D,Maggie Hassan,False,1
Chatham,Carroll,Governor,,D,Maggie Hassan,False,1
Chester,Rockingham,Governor,,D,Maggie Hassan,False,0
Chesterfield,Cheshire,Governor,,D,Maggie Hassan,False,0
Chichester,Merrimack,Governor,,D,Maggie Hassan,False,0
Claremont,Sullivan,Governor,,D,Maggie Hassan,False,2
Clarksville,Coos,Governor,,D,Maggie Hassan,False,0
Colebrook,Coos,Governor,,D,Maggie Hassan,False,0
Columbia,Coos,Governor,,D,Maggie Hassan,False,2
Concord,Merrimack,Governor,,D,Maggie Hassan,False,14
Conway,Carroll,Governor,,D,Maggie Hassan,False,4
Cornish,Sullivan,Governor,,D,Maggie Hassan,False,0
Crawford's Purchase,Coos,Governor,,D,Maggie Hassan,False,0
Croydon,Sullivan,Governor,,D,Maggie Hassan,False,0
Cutt's Grant,Coos,Governor,,D,Maggie Hassan,False,0
Dalton,Coos,Governor,,D,Maggie Hassan,False,0
Danbury,Merrimack,Governor,,D,Maggie Hassan,False,2
Danville,Rockingham,Governor,,D,Maggie Hassan,False,0
Deerfield,Rockingham,Governor,,D,Maggie Hassan,False,1
Deering,Hillsborough,Governor,,D,Maggie Hassan,False,0
Derry,Rockingham,Governor,,D,Maggie Hassan,False,0
Dix's Grant,Coos,Governor,,D,Maggie Hassan,False,0
Dixville,Coos,Governor,,D,Maggie Hassan,False,0
Dorchester,Grafton,Governor,,D,Maggie Hassan,False,0
Dover,Strafford,Governor,,D,Maggie Hassan,False,3
Dublin,Cheshire,Governor,,D,Maggie Hassan,False,0
Dummer,Coos,Governor,,D,Maggie Hassan,False,0
Dunbarton,Merrimack,Governor,,D,Maggie Hassan,False,2
Durham,Strafford,Governor,,D,Maggie Hassan,False,2
East Kingston,Rockingham,Governor,,D,Maggie Hassan,False,1
Easton,Grafton,Governor,,D,Maggie Hassan,False,0
Eaton,Carroll,Governor,,D,Maggie Hassan,False,0
Effingham,Carroll,Governor,,D,Maggie Hassan,False,1
Ellsworth,Grafton,Governor,,D,Maggie Hassan,False,0
Enfield,Grafton,Governor,,D,Maggie Hassan,False,0
Epping,Rockingham,Governor,,D,Maggie Hassan,False,0
Epsom,Merrimack,Governor,,D,Maggie Hassan,False,1
Errol,Coos,Governor,,D,Maggie Hassan,False,0
Erving's Location,Coos,Governor,,D,Maggie Hassan,False,0
Exeter,Rockingham,Governor,,D,Maggie Hassan,False,17
Farmington,Strafford,Governor,,D,Maggie Hassan,False,0
Fitzwilliam,Cheshire,Governor,,D,Maggie Hassan,False,1
Francestown,Hillsborough,Governor,,D,Maggie Hassan,False,2
Franconia,Grafton,Governor,,D,Maggie Hassan,False,0
Franklin,Merrimack,Governor,,D,Maggie Hassan,False,9
Freedom,Carroll,Governor,,D,Maggie Hassan,False,1
Fremont,Rockingham,Governor,,D,Maggie Hassan,False,1
Gilford,Belknap,Governor,,D,Maggie Hassan,False,6
Gilmanton,Belknap,Governor,,D,Maggie Hassan,False,2
Gilsum,Cheshire,Governor,,D,Maggie Hassan,False,0
Goffstown,Hillsborough,Governor,,D,Maggie Hassan,False,7
Gorham,Coos,Governor,,D,Maggie Hassan,False,2
Goshen,Sullivan,Governor,,D,Maggie Hassan,False,3
Grafton,Grafton,Governor,,D,Maggie Hassan,False,0
Grantham,Sullivan,Governor,,D,Maggie Hassan,False,0
Green's Grant,Coos,Governor,,D,Maggie Hassan,False,0
Greenfield,Hillsborough,Governor,,D,Maggie Hassan,False,0
Greenland,Rockingham,Governor,,D,Maggie Hassan,False,2
Greenville,Hillsborough,Governor,,D,Maggie Hassan,False,1
Groton,Grafton,Governor,,D,Maggie Hassan,False,0
Hadley's Purchase,Coos,Governor,,D,Maggie Hassan,False,0
Hale's Location,Carroll,Governor,,D,Maggie Hassan,False,0
Hampstead,Rockingham,Governor,,D,Maggie Hassan,False,1
Hampton,Rockingham,Governor,,D,Maggie Hassan,False,2
Hampton Falls,Rockingham,Governor,,D,Maggie Hassan,False,0
Hancock,Hillsborough,Governor,,D,Maggie Hassan,False,0
Hanover,Grafton,Governor,,D,Maggie Hassan,False,0
Harrisville,Cheshire,Governor,,D,Maggie Hassan,False,0
Hart's Location,Carroll,Governor,,D,Maggie Hassan,False,0
Haverhill,Grafton,Governor,,D,Maggie Hassan,False,2
Hebron,Grafton,Governor,,D,Maggie Hassan,False,0
Henniker,Merrimack,Governor,,D,Maggie Hassan,False,2
Hill,Merrimack,Governor,,D,Maggie Hassan,False,4
Hillsborough,Hillsborough,Governor,,D,Maggie Hassan,False,4
Hinsdale,Cheshire,Governor,,D,Maggie Hassan,False,4
Holderness,Grafton,Governor,,D,Maggie Hassan,False,2
Hollis,Hillsborough,Governor,,D,Maggie Hassan,False,0
Hooksett,Merrimack,Governor,,D,Maggie Hassan,False,2
Hopkinton,Merrimack,Governor,,D,Maggie Hassan,False,2
Hudson,Hillsborough,Governor,,D,Maggie Hassan,False,5
Jackson,Carroll,Governor,,D,Maggie Hassan,False,0
Jaffrey,Cheshire,Governor,,D,Maggie Hassan,False,2
Jefferson,Coos,Governor,,D,Maggie Hassan,False,5
Keene,Cheshire,Governor,,D,Maggie Hassan,False,3
Kensington,Rockingham,Governor,,D,Maggie Hassan,False,1
Kilkenny,Coos,Governor,,D,Maggie Hassan,False,0
Kingston,Rockingham,Governor,,D,Maggie Hassan,False,4
Laconia,Belknap,Governor,,D,Maggie Hassan,False,15
Lancaster,Coos,Governor,,D,Maggie Hassan,False,2
Landaff,Grafton,Governor,,D,Maggie Hassan,False,0
Langdon,Sullivan,Governor,,D,Maggie Hassan,False,0
Lebanon,Grafton,Governor,,D,Maggie Hassan,False,0
Lee,Strafford,Governor,,D,Maggie Hassan,False,3
Lempster,Sullivan,Governor,,D,Maggie Hassan,False,0
Lincoln,Grafton,Governor,,D,Maggie Hassan,False,0
Lisbon,Grafton,Governor,,D,Maggie Hassan,False,0
Litchfield,Hillsborough,Governor,,D,Maggie Hassan,False,2
Littleton,Grafton,Governor,,D,Maggie Hassan,False,1
Livermore,Grafton,Governor,,D,Maggie Hassan,False,0
Londonderry,Rockingham,Governor,,D,Maggie Hassan,False,1
Loudon,Merrimack,Governor,,D,Maggie Hassan,False,6
Low & Burbank's Grant,Coos,Governor,,D,Maggie Hassan,False,0
Lyman,Grafton,Governor,,D,Maggie Hassan,False,0
Lyme,Grafton,Governor,,D,Maggie Hassan,False,2
Lyndeborough,Hillsborough,Governor,,D,Maggie Hassan,False,0
Madbury,Strafford,Governor,,D,Maggie Hassan,False,4
Madison,Carroll,Governor,,D,Maggie Hassan,False,2
Manchester,Hillsborough,Governor,,D,Maggie Hassan,False,32
Marlborough,Cheshire,Governor,,D,Maggie Hassan,False,0
Marlow,Cheshire,Governor,,D,Maggie Hassan,False,0
Martin's Location,Coos,Governor,,D,Maggie Hassan,False,0
Mason,Hillsborough,Governor,,D,Maggie Hassan,False,0
Meredith,Belknap,Governor,,D,Maggie Hassan,False,4
Merrimack,Hillsborough,Governor,,D,Maggie Hassan,False,10
Middleton,Strafford,Governor,,D,Maggie Hassan,False,0
Milan,Coos,Governor,,D,Maggie Hassan,False,1
Milford,Hillsborough,Governor,,D,Maggie Hassan,False,2
Millsfield,Coos,Governor,,D,Maggie Hassan,False,0
Milton,Strafford,Governor,,D,Maggie Hassan,False,1
Monroe,Grafton,Governor,,D,Maggie Hassan,False,0
Mont Vernon,Hillsborough,Governor,,D,Maggie Hassan,False,3
Moultonborough,Carroll,Governor,,D,Maggie Hassan,False,1
Nashua,Hillsborough,Governor,,D,Maggie Hassan,False,10
Nelson,Cheshire,Governor,,D,Maggie Hassan,False,0
New Boston,Hillsborough,Governor,,D,Maggie Hassan,False,2
New Castle,Rockingham,Governor,,D,Maggie Hassan,False,2
New Durham,Strafford,Governor,,D,Maggie Hassan,False,1
New Hampton,Belknap,Governor,,D,Maggie Hassan,False,0
New Ipswich,Hillsborough,Governor,,D,Maggie Hassan,False,1
New London,Merrimack,Governor,,D,Maggie Hassan,False,9
Newbury,Merrimack,Governor,,D,Maggie Hassan,False,0
Newfields,Rockingham,Governor,,D,Maggie Hassan,False,3
Newington,Rockingham,Governor,,D,Maggie Hassan,False,0
Newmarket,Rockingham,Governor,,D,Maggie Hassan,False,5
Newport,Sullivan,Governor,,D,Maggie Hassan,False,1
Newton,Rockingham,Governor,,D,Maggie Hassan,False,0
North Hampton,Rockingham,Governor,,D,Maggie Hassan,False,0
Northfield,Merrimack,Governor,,D,Maggie Hassan,False,2
Northumberland,Coos,Governor,,D,Maggie Hassan,False,3
Northwood,Rockingham,Governor,,D,Maggie Hassan,False,2
Nottingham,Rockingham,Governor,,D,Maggie Hassan,False,1
Odell,Coos,Governor,,D,Maggie Hassan,False,0
Orange,Grafton,Governor,,D,Maggie Hassan,False,0
Orford,Grafton,Governor,,D,Maggie Hassan,False,0
Ossipee,Carroll,Governor,,D,Maggie Hassan,False,0
Pelham,Hillsborough,Governor,,D,Maggie Hassan,False,1
Pembroke,Merrimack,Governor,,D,Maggie Hassan,False,1
Peterborough,Hillsborough,Governor,,D,Maggie Hassan,False,3
Piermont,Grafton,Governor,,D,Maggie Hassan,False,0
Pinkham's Grant,Coos,Governor,,D,Maggie Hassan,False,0
