town,county,office,district,party,candidate,winner,votes
Derry,Rockingham,State Representative,6,R,Fesh,False,4
Derry,Rockingham,State Representative,6,R,Milz,False,5
Derry,Rockingham,State Representative,6,R,O'Connor,False,0
Derry,Rockingham,State Representative,6,R,Reichard,False,0
Derry,Rockingham,State Representative,6,,Scatter,False,80
Windham,Rockingham,State Representative,7,R,Griffin,False,12
Windham,Rockingham,State Representative,7,D,Keevan,True,309
Windham,Rockingham,State Representative,7,R,Kolodziej,False,2
Windham,Rockingham,State Representative,7,R,Mauro,False,2
Windham,Rockingham,State Representative,7,R,McMahon,False,5
Windham,Rockingham,State Representative,7,R,Samsel,False,4
Windham,Rockingham,State Representative,7,D,St. Laurent,True,402
Windham,Rockingham,State Representative,7,R,Waterhouse,False,2
Windham,Rockingham,State Representative,7,D,Fallon,True,318
Windham,Rockingham,State Representative,7,,Scatter,False,13
Windham,Rockingham,State Representative,7,D,Webber,True,419
Salem,Rockingham,State Representative,8,D,Brouse,False,642
Salem,Rockingham,State Representative,8,D,Desmet,False,763
Salem,Rockingham,State Representative,8,D,Featherston,False,653
Salem,Rockingham,State Representative,8,D,Fee,False,675
Salem,Rockingham,State Representative,8,D,Iannalfo,False,634
Salem,Rockingham,State Representative,8,D,Lewis,False,650
Salem,Rockingham,State Representative,8,D,Murphy,False,663
Salem,Rockingham,State Representative,8,D,Murray,False,774
Salem,Rockingham,State Representative,8,D,Stein,False,664
Salem,Rockingham,State Representative,8,R,Azarian,False,7
Salem,Rockingham,State Representative,8,R,Belanger,False,3
Salem,Rockingham,State Representative,8,,Scatter,False,6
Salem,Rockingham,State Representative,8,R,Sytek,False,3
Epping,Rockingham,State Representative,9,D,Andrews,True,240
Epping,Rockingham,State Representative,9,R,Antosz,False,0
Epping,Rockingham,State Representative,9,,Barbara Helmsteter,False,56
Epping,Rockingham,State Representative,9,R,Falagan,False,0
Epping,Rockingham,State Representative,9,R,Harris,False,1
Epping,Rockingham,State Representative,9,,Scatter,False,0
Epping,Rockingham,State Representative,9,R,Webb,False,0
Fremont,Rockingham,State Representative,10,D,Augevich,True,171
Fremont,Rockingham,State Representative,10,R,Itse,False,0
Fremont,Rockingham,State Representative,10,,Scatter,False,0
Brentwood,Rockingham,State Representative,11,R,Grace,False,0
Brentwood,Rockingham,State Representative,11,,Scatter,False,0
Brentwood,Rockingham,State Representative,11,D,Wojnowski,True,265
Danville,Rockingham,State Representative,12,D,Billbrough,True,161
Danville,Rockingham,State Representative,12,R,Sanders,False,1
Danville,Rockingham,State Representative,12,,Scatter,False,4
Hampstead,Rockingham,State Representative,13,D,Moyer,True,248
Kingston,Rockingham,State Representative,13,D,Moyer,True,184
Hampstead,Rockingham,State Representative,13,D,Pynn,True,277
Kingston,Rockingham,State Representative,13,D,Pynn,True,214
Hampstead,Rockingham,State Representative,13,D,Stockwell,True,246
Kingston,Rockingham,State Representative,13,D,Stockwell,True,186
Hampstead,Rockingham,State Representative,13,D,Waters,True,244
Kingston,Rockingham,State Representative,13,D,Waters,True,183
Hampstead,Rockingham,State Representative,13,R,Birdsell,False,0
Kingston,Rockingham,State Representative,13,R,Birdsell,False,0
Hampstead,Rockingham,State Representative,13,,Scatter,False,2
Kingston,Rockingham,State Representative,13,,Scatter,False,0
Hampstead,Rockingham,State Representative,13,R,Sedensky,False,0
Kingston,Rockingham,State Representative,13,R,Sedensky,False,0
Hampstead,Rockingham,State Representative,13,R,St. James,False,0
Kingston,Rockingham,State Representative,13,R,St. James,False,8
Hampstead,Rockingham,State Representative,13,R,Welch,False,0
Kingston,Rockingham,State Representative,13,R,Welch,False,3
Hampstead,Rockingham,State Representative,13,R,Weyler,False,0
Kingston,Rockingham,State Representative,13,R,Weyler,False,3
Atkinson,Rockingham,State Representative,14,R,DeSimone,False,11
Plaistow,Rockingham,State Representative,14,R,DeSimone,False,2
Atkinson,Rockingham,State Representative,14,R,Friel,False,20
Plaistow,Rockingham,State Representative,14,R,Friel,False,2
Atkinson,Rockingham,State Representative,14,D,Galloway,True,307
Plaistow,Rockingham,State Representative,14,D,Galloway,True,151
Atkinson,Rockingham,State Representative,14,R,Hayes,False,2
Plaistow,Rockingham,State Representative,14,R,Hayes,False,1
Atkinson,Rockingham,State Representative,14,R,Major,False,9
Plaistow,Rockingham,State Representative,14,R,Major,False,23
Atkinson,Rockingham,State Representative,14,D,Sanders,True,226
Plaistow,Rockingham,State Representative,14,D,Sanders,True,155
Atkinson,Rockingham,State Representative,14,,Scatter,False,5
Plaistow,Rockingham,State Representative,14,,Scatter,False,4
Newton,Rockingham,State Representative,15,R,Allen,False,1
Newton,Rockingham,State Representative,15,D,Bartlett,True,146
Newton,Rockingham,State Representative,15,,Scatter,False,1
East Kingston,Rockingham,State Representative,16,R,Nigrello,False,4
Kensington,Rockingham,State Representative,16,R,Nigrello,False,0
South Hampton,Rockingham,State Representative,16,R,Nigrello,False,0
East Kingston,Rockingham,State Representative,16,R,Ritter,False,0
Kensington,Rockingham,State Representative,16,R,Ritter,False,0
South Hampton,Rockingham,State Representative,16,R,Ritter,False,0
East Kingston,Rockingham,State Representative,16,,Scatter,False,104
Kensington,Rockingham,State Representative,16,,Scatter,False,173
South Hampton,Rockingham,State Representative,16,,Scatter,False,46
East Kingston,Rockingham,State Representative,16,D,Webber,True,100
Kensington,Rockingham,State Representative,16,D,Webber,True,173
South Hampton,Rockingham,State Representative,16,D,Webber,True,46
Newfields,Rockingham,State Representative,17,D,Cahill,True,94
Newmarket,Rockingham,State Representative,17,D,Cahill,True,525
Newfields,Rockingham,State Representative,17,D,Connery III,True,75
Newmarket,Rockingham,State Representative,17,D,Connery III,True,448
Newfields,Rockingham,State Representative,17,R,Davenport,False,0
Newmarket,Rockingham,State Representative,17,R,Davenport,False,3
Newfields,Rockingham,State Representative,17,D,Moody,True,131
Newmarket,Rockingham,State Representative,17,D,Moody,True,669
Newfields,Rockingham,State Representative,17,,Scatter,False,1
Newmarket,Rockingham,State Representative,17,,Scatter,False,9
Newfields,Rockingham,State Representative,17,R,Schroadter,False,0
Newmarket,Rockingham,State Representative,17,R,Schroadter,False,4
Exeter,Rockingham,State Representative,18,D,Briden,True,1189
Exeter,Rockingham,State Representative,18,D,Flockhart,True,1348
Exeter,Rockingham,State Representative,18,R,Grisiet,False,0
Exeter,Rockingham,State Representative,18,R,Heffron,False,1218
Exeter,Rockingham,State Representative,18,R,L. Quandt,False,4
Exeter,Rockingham,State Representative,18,R,M. Quandt,False,3
Exeter,Rockingham,State Representative,18,,Scatter,False,12
Exeter,Rockingham,State Representative,18,D,Schlachman,True,1452
Exeter,Rockingham,State Representative,18,R,Suprock,False,0
Stratham,Rockingham,State Representative,19,R,Abrami,False,8
Stratham,Rockingham,State Representative,19,R,Copeland,False,90
Stratham,Rockingham,State Representative,19,D,Curtis,True,277
Stratham,Rockingham,State Representative,19,D,Russell,True,492
Stratham,Rockingham,State Representative,19,,Scatter,False,5
Stratham,Rockingham,State Representative,19,R,Ward,False,3
Hampton Falls,Rockingham,State Representative,20,R,A. Perkins,False,0
Seabrook,Rockingham,State Representative,20,R,A. Perkins,False,0
Hampton Falls,Rockingham,State Representative,20,R,Khan,False,0
Seabrook,Rockingham,State Representative,20,R,Khan,False,0
Hampton Falls,Rockingham,State Representative,20,R,L. Perkins,False,0
Seabrook,Rockingham,State Representative,20,R,L. Perkins,False,0
Hampton Falls,Rockingham,State Representative,20,,Scatter,False,15
Seabrook,Rockingham,State Representative,20,,Scatter,False,27
Hampton,Rockingham,State Representative,21,D,"Cushing, Jr.",True,811
Hampton,Rockingham,State Representative,21,D,Desrosiers,True,777
Hampton,Rockingham,State Representative,21,D,Edgar,True,750
Hampton,Rockingham,State Representative,21,R,Emerick,False,1
Hampton,Rockingham,State Representative,21,R,Korowski,False,0
Hampton,Rockingham,State Representative,21,D,Muns,True,864
Hampton,Rockingham,State Representative,21,R,Rice,False,3
Hampton,Rockingham,State Representative,21,,Scatter,False,8
Hampton,Rockingham,State Representative,21,R,Sheffert,False,1
North Hampton,Rockingham,State Representative,22,D,Day,True,323
North Hampton,Rockingham,State Representative,22,R,Peckham,False,0
North Hampton,Rockingham,State Representative,22,,Scatter,False,0
Greenland,Rockingham,State Representative,23,,Scatter,False,15
Newington,Rockingham,State Representative,23,,Scatter,False,6
Greenland,Rockingham,State Representative,23,R,Tucker,False,6
Newington,Rockingham,State Representative,23,R,Tucker,False,0
New Castle,Rockingham,State Representative,24,D,Borden,True,191
Rye,Rockingham,State Representative,24,D,Borden,True,452
New Castle,Rockingham,State Representative,24,,Scatter,False,2
Rye,Rockingham,State Representative,24,,Scatter,False,1
New Castle,Rockingham,State Representative,24,D,Sherman,True,135
Rye,Rockingham,State Representative,24,D,Sherman,True,378
New Castle,Rockingham,State Representative,24,R,Smith,False,0
Rye,Rockingham,State Representative,24,R,Smith,False,1
New Castle,Rockingham,State Representative,24,R,Tweedie,False,0
Rye,Rockingham,State Representative,24,R,Tweedie,False,0
Portsmouth,Rockingham,State Representative,25,D,Pantelakos,True,380
Portsmouth,Rockingham,State Representative,25,R,Reilley,False,0
Portsmouth,Rockingham,State Representative,25,,Scatter,False,2
Portsmouth,Rockingham,State Representative,26,R,Brighton,False,0
Portsmouth,Rockingham,State Representative,26,D,Norelli,True,502
Portsmouth,Rockingham,State Representative,26,,Scatter,False,2
Portsmouth,Rockingham,State Representative,27,D,Emerson-Brown,True,308
Portsmouth,Rockingham,State Representative,27,,Scatter,False,3
Portsmouth,Rockingham,State Representative,28,R,Foster,False,1
Portsmouth,Rockingham,State Representative,28,,Scatter,False,0
Portsmouth,Rockingham,State Representative,28,D,Ward,True,262
Portsmouth,Rockingham,State Representative,29,R,Clough,False,0
Portsmouth,Rockingham,State Representative,29,,Scatter,False,3
Portsmouth,Rockingham,State Representative,29,D,Wazlaw,True,459
Portsmouth,Rockingham,State Representative,30,D,Cali-Pitts,True,1015
Portsmouth,Rockingham,State Representative,30,R,Doherty,False,1
Portsmouth,Rockingham,State Representative,30,R,Kervick,False,4
Portsmouth,Rockingham,State Representative,30,,Scatter,False,3
Portsmouth,Rockingham,State Representative,30,D,Serlin,False,559
Greenland,Rockingham,State Representative,31,R,Boyle,False,0
Newington,Rockingham,State Representative,31,R,Boyle,False,0
North Hampton,Rockingham,State Representative,31,R,Boyle,False,0
Portsmouth,Rockingham,State Representative,31,R,Boyle,False,0
Greenland,Rockingham,State Representative,31,,Joe Scarlotto,False,24
Newington,Rockingham,State Representative,31,,Joe Scarlotto,False,2
North Hampton,Rockingham,State Representative,31,,Joe Scarlotto,False,0
Portsmouth,Rockingham,State Representative,31,,Joe Scarlotto,False,158
Greenland,Rockingham,State Representative,31,R,Rolston,False,0
Newington,Rockingham,State Representative,31,R,Rolston,False,0
North Hampton,Rockingham,State Representative,31,R,Rolston,False,0
Portsmouth,Rockingham,State Representative,31,R,Rolston,False,0
Greenland,Rockingham,State Representative,31,,Scatter,False,10
Newington,Rockingham,State Representative,31,,Scatter,False,3
North Hampton,Rockingham,State Representative,31,,Scatter,False,0
Portsmouth,Rockingham,State Representative,31,,Scatter,False,9
Candia,Rockingham,State Representative,32,R,Cady,False,1
Deerfield,Rockingham,State Representative,32,R,Cady,False,1
Northwood,Rockingham,State Representative,32,R,Cady,False,0
Nottingham,Rockingham,State Representative,32,R,Cady,False,0
Candia,Rockingham,State Representative,32,R,Gorman,False,0
Deerfield,Rockingham,State Representative,32,R,Gorman,False,0
Northwood,Rockingham,State Representative,32,R,Gorman,False,0
Nottingham,Rockingham,State Representative,32,R,Gorman,False,0
Candia,Rockingham,State Representative,32,D,Mann,True,222
Deerfield,Rockingham,State Representative,32,D,Mann,True,272
Northwood,Rockingham,State Representative,32,D,Mann,True,257
Nottingham,Rockingham,State Representative,32,D,Mann,True,258
Candia,Rockingham,State Representative,32,,Scatter,False,1
Deerfield,Rockingham,State Representative,32,,Scatter,False,0
Northwood,Rockingham,State Representative,32,,Scatter,False,0
Nottingham,Rockingham,State Representative,32,,Scatter,False,0
Brentwood,Rockingham,State Representative,33,R,Comerford,False,0
Danville,Rockingham,State Representative,33,R,Comerford,False,0
Fremont,Rockingham,State Representative,33,R,Comerford,False,0
Brentwood,Rockingham,State Representative,33,D,Manos,True,233
Danville,Rockingham,State Representative,33,D,Manos,True,158
Fremont,Rockingham,State Representative,33,D,Manos,True,144
Brentwood,Rockingham,State Representative,33,,Scatter,False,0
Danville,Rockingham,State Representative,33,,Scatter,False,2
Fremont,Rockingham,State Representative,33,,Scatter,False,0
Atkinson,Rockingham,State Representative,34,R,Alavosus,False,0
Hampstead,Rockingham,State Representative,34,R,Alavosus,False,0
Kingston,Rockingham,State Representative,34,R,Alavosus,False,0
Plaistow,Rockingham,State Representative,34,R,Alavosus,False,0
Atkinson,Rockingham,State Representative,34,D,Cheney,True,306
Hampstead,Rockingham,State Representative,34,D,Cheney,True,308
Kingston,Rockingham,State Representative,34,D,Cheney,True,230
Plaistow,Rockingham,State Representative,34,D,Cheney,True,182
Atkinson,Rockingham,State Representative,34,R,Cincotta,False,0
Hampstead,Rockingham,State Representative,34,R,Cincotta,False,0
Kingston,Rockingham,State Representative,34,R,Cincotta,False,0
Plaistow,Rockingham,State Representative,34,R,Cincotta,False,0
Atkinson,Rockingham,State Representative,34,R,Oligny,False,0
Hampstead,Rockingham,State Representative,34,R,Oligny,False,0
Kingston,Rockingham,State Representative,34,R,Oligny,False,0
Plaistow,Rockingham,State Representative,34,R,Oligny,False,0
Atkinson,Rockingham,State Representative,34,R,Sapienza,False,0
Hampstead,Rockingham,State Representative,34,R,Sapienza,False,1
Kingston,Rockingham,State Representative,34,R,Sapienza,False,0
Plaistow,Rockingham,State Representative,34,R,Sapienza,False,0
Atkinson,Rockingham,State Representative,34,,Scatter,False,7
Hampstead,Rockingham,State Representative,34,,Scatter,False,0
Kingston,Rockingham,State Representative,34,,Scatter,False,0
Plaistow,Rockingham,State Representative,34,,Scatter,False,2
East Kingston,Rockingham,State Representative,35,D,Casey,True,116
Kensington,Rockingham,State Representative,35,D,Casey,True,169
Newton,Rockingham,State Representative,35,D,Casey,True,146
South Hampton,Rockingham,State Representative,35,D,Casey,True,44
East Kingston,Rockingham,State Representative,35,R,Gordon,False,1
Kensington,Rockingham,State Representative,35,R,Gordon,False,0
Newton,Rockingham,State Representative,35,R,Gordon,False,2
South Hampton,Rockingham,State Representative,35,R,Gordon,False,0
East Kingston,Rockingham,State Representative,35,,Scatter,False,0
Kensington,Rockingham,State Representative,35,,Scatter,False,2
Newton,Rockingham,State Representative,35,,Scatter,False,1
South Hampton,Rockingham,State Representative,35,,Scatter,False,0
Exeter,Rockingham,State Representative,36,R,Goodman,False,1
Newfields,Rockingham,State Representative,36,R,Goodman,False,0
Newmarket,Rockingham,State Representative,36,R,Goodman,False,1
Stratham,Rockingham,State Representative,36,R,Goodman,False,2
Exeter,Rockingham,State Representative,36,D,Lovejoy,True,1440
Newfields,Rockingham,State Representative,36,D,Lovejoy,True,155
Newmarket,Rockingham,State Representative,36,D,Lovejoy,True,723
Stratham,Rockingham,State Representative,36,D,Lovejoy,True,544
Exeter,Rockingham,State Representative,36,,Scatter,False,2
Newfields,Rockingham,State Representative,36,,Scatter,False,1
Newmarket,Rockingham,State Representative,36,,Scatter,False,3
Stratham,Rockingham,State Representative,36,,Scatter,False,4
Hampton,Rockingham,State Representative,37,D,Ahearn,True,895
Hampton Falls,Rockingham,State Representative,37,D,Ahearn,True,106
Seabrook,Rockingham,State Representative,37,D,Ahearn,True,176
Hampton,Rockingham,State Representative,37,R,Hurst,False,0
Hampton Falls,Rockingham,State Representative,37,R,Hurst,False,0
Seabrook,Rockingham,State Representative,37,R,Hurst,False,0
Hampton,Rockingham,State Representative,37,,Scatter,False,0
Hampton Falls,Rockingham,State Representative,37,,Scatter,False,0
Seabrook,Rockingham,State Representative,37,,Scatter,False,0
Middleton,Strafford,State Representative,1,D,Brown,True,44
Milton,Strafford,State Representative,1,D,Brown,True,193
Middleton,Strafford,State Representative,1,D,Cole-McCrea,True,31
Milton,Strafford,State Representative,1,D,Cole-McCrea,True,149
Middleton,Strafford,State Representative,1,D,Mattocks,False,41
Milton,Strafford,State Representative,1,D,Mattocks,False,55
Middleton,Strafford,State Representative,1,R,"Mullen, Jr.",False,1
Milton,Strafford,State Representative,1,R,"Mullen, Jr.",False,4
Middleton,Strafford,State Representative,1,R,Parsons,False,0
Milton,Strafford,State Representative,1,R,Parsons,False,4
Middleton,Strafford,State Representative,1,,Scatter,False,2
Milton,Strafford,State Representative,1,,Scatter,False,1
Farmington,Strafford,State Representative,2,D,Burke,True,218
Farmington,Strafford,State Representative,2,R,Luciani,False,0
Farmington,Strafford,State Representative,2,R,Pitre,False,0
Farmington,Strafford,State Representative,2,,Scatter,False,1
Farmington,Strafford,State Representative,2,D,Stanley,True,192
New Durham,Strafford,State Representative,3,R,Bickford,False,1
Strafford,Strafford,State Representative,3,R,Bickford,False,1
New Durham,Strafford,State Representative,3,D,Cicirelli,True,98
Strafford,Strafford,State Representative,3,D,Cicirelli,True,224
New Durham,Strafford,State Representative,3,R,Kroepel,False,1
Strafford,Strafford,State Representative,3,R,Kroepel,False,1
New Durham,Strafford,State Representative,3,D,Perry,True,123
Strafford,Strafford,State Representative,3,D,Perry,True,295
New Durham,Strafford,State Representative,3,,Scatter,False,0
Strafford,Strafford,State Representative,3,,Scatter,False,1
New Durham,Strafford,State Representative,3,R,Wuelper,False,0
Strafford,Strafford,State Representative,3,R,Wuelper,False,0
Barrington,Strafford,State Representative,4,R,Boyd,False,0
Barrington,Strafford,State Representative,4,D,Grossman,True,486
Barrington,Strafford,State Representative,4,D,Malloy,True,561
Barrington,Strafford,State Representative,4,R,O'Connor,False,1
Barrington,Strafford,State Representative,4,,Scatter,False,4
Lee,Strafford,State Representative,5,D,Kaen,True,474
Lee,Strafford,State Representative,5,,Scatter,False,7
Lee,Strafford,State Representative,5,R,Townsend,False,0
Durham,Strafford,State Representative,6,R,Childs,False,1
Madbury,Strafford,State Representative,6,R,Childs,False,0
Durham,Strafford,State Representative,6,D,Ginsburg,True,684
Madbury,Strafford,State Representative,6,D,Ginsburg,True,106
Durham,Strafford,State Representative,6,D,Horrigan,True,679
Madbury,Strafford,State Representative,6,D,Horrigan,True,111
Durham,Strafford,State Representative,6,D,Roberts,False,626
Madbury,Strafford,State Representative,6,D,Roberts,False,109
Durham,Strafford,State Representative,6,,Scatter,False,5
Madbury,Strafford,State Representative,6,,Scatter,False,2
Durham,Strafford,State Representative,6,D,Smith,True,785
Madbury,Strafford,State Representative,6,D,Smith,True,134
Durham,Strafford,State Representative,6,D,Spang,True,791
Madbury,Strafford,State Representative,6,D,Spang,True,147
Durham,Strafford,State Representative,6,D,Wall,True,813
Madbury,Strafford,State Representative,6,D,Wall,True,168
Durham,Strafford,State Representative,6,R,Ziegra,False,2
Madbury,Strafford,State Representative,6,R,Ziegra,False,0
Rochester,Strafford,State Representative,7,R,Cory,False,1
Rochester,Strafford,State Representative,7,R,Kaczynski,False,0
Rochester,Strafford,State Representative,7,,Scatter,False,0
Rochester,Strafford,State Representative,7,D,Stevens,True,263
Rochester,Strafford,State Representative,8,D,Bourgeois,True,194
Rochester,Strafford,State Representative,8,R,Gray,False,23
Rochester,Strafford,State Representative,8,,Scatter,False,2
Rochester,Strafford,State Representative,9,R,Beaudoin,False,2
Rochester,Strafford,State Representative,9,D,Keans,True,257
Rochester,Strafford,State Representative,9,,Scatter,False,3
Rochester,Strafford,State Representative,10,R,Groen,False,3
Rochester,Strafford,State Representative,10,,Scatter,False,12
Rochester,Strafford,State Representative,11,R,DeLemus,False,1
Rochester,Strafford,State Representative,11,D,Grassie,True,281
Rochester,Strafford,State Representative,11,,Scatter,False,2
Rochester,Strafford,State Representative,12,R,Hartley,False,0
Rochester,Strafford,State Representative,12,D,Hubbard,True,234
Rochester,Strafford,State Representative,12,,Scatter,False,0
Dover,Strafford,State Representative,13,,Scatter,False,1
Dover,Strafford,State Representative,13,D,Verschueren,True,289
Dover,Strafford,State Representative,14,D,Baber,True,234
Dover,Strafford,State Representative,14,,Scatter,False,0
Dover,Strafford,State Representative,15,R,Coulp,False,0
Dover,Strafford,State Representative,15,D,Gardner,True,340
Dover,Strafford,State Representative,15,,Scatter,False,2
Dover,Strafford,State Representative,16,D,Hooper,True,364
Dover,Strafford,State Representative,16,,Scatter,False,4
Dover,Strafford,State Representative,17,R,Andolina,False,0
Somersworth,Strafford,State Representative,17,R,Andolina,False,0
Dover,Strafford,State Representative,17,D,Bixby,True,349
Somersworth,Strafford,State Representative,17,D,Bixby,True,101
Dover,Strafford,State Representative,17,D,Burdwood,True,337
Somersworth,Strafford,State Representative,17,D,Burdwood,True,92
Dover,Strafford,State Representative,17,R,Castaldo,False,0
Somersworth,Strafford,State Representative,17,R,Castaldo,False,0
Dover,Strafford,State Representative,17,R,Fullerton,False,0
Somersworth,Strafford,State Representative,17,R,Fullerton,False,0
Dover,Strafford,State Representative,17,D,Ketel,True,313
Somersworth,Strafford,State Representative,17,D,Ketel,True,88
Dover,Strafford,State Representative,17,,Scatter,False,2
Somersworth,Strafford,State Representative,17,,Scatter,False,0
Dover,Strafford,State Representative,17,R,Weeden,False,2
Somersworth,Strafford,State Representative,17,R,Weeden,False,2
Rollinsford,Strafford,State Representative,18,D,Berube,True,132
Somersworth,Strafford,State Representative,18,D,Berube,True,365
Rollinsford,Strafford,State Representative,18,R,DuBois,False,2
Somersworth,Strafford,State Representative,18,R,DuBois,False,3
Rollinsford,Strafford,State Representative,18,R,Irwin,False,1
Somersworth,Strafford,State Representative,18,R,Irwin,False,1
Rollinsford,Strafford,State Representative,18,R,Munck,False,1
Somersworth,Strafford,State Representative,18,R,Munck,False,0
Rollinsford,Strafford,State Representative,18,D,Rollo,True,172
Somersworth,Strafford,State Representative,18,D,Rollo,True,317
Rollinsford,Strafford,State Representative,18,,Scatter,False,3
Somersworth,Strafford,State Representative,18,,Scatter,False,6
Rollinsford,Strafford,State Representative,18,D,Spainhower,True,132
Somersworth,Strafford,State Representative,18,D,Spainhower,True,327
Dover,Strafford,State Representative,19,D,Ryder,False,199
Dover,Strafford,State Representative,19,,Scatter,False,0
Dover,Strafford,State Representative,19,D,Schmidt,True,357
Dover,Strafford,State Representative,20,R,Jennings,False,1
Dover,Strafford,State Representative,20,D,Pelletier,True,379
Dover,Strafford,State Representative,20,,Scatter,False,1
Dover,Strafford,State Representative,20,D,Southworth,False,338
Dover,Strafford,State Representative,21,R,Rhode,False,0
Rollinsford,Strafford,State Representative,21,R,Rhode,False,2
Somersworth,Strafford,State Representative,21,R,Rhode,False,0
Dover,Strafford,State Representative,21,,Scatter,False,1
Rollinsford,Strafford,State Representative,21,,Scatter,False,1
Somersworth,Strafford,State Representative,21,,Scatter,False,5
Dover,Strafford,State Representative,21,R,Schultz,False,0
Rollinsford,Strafford,State Representative,21,R,Schultz,False,0
Somersworth,Strafford,State Representative,21,R,Schultz,False,1
Dover,Strafford,State Representative,21,R,"Spencer, Sr.",False,0
Rollinsford,Strafford,State Representative,21,R,"Spencer, Sr.",False,0
Somersworth,Strafford,State Representative,21,R,"Spencer, Sr.",False,0
Dover,Strafford,State Representative,21,D,Ward,True,426
Rollinsford,Strafford,State Representative,21,D,Ward,True,174
Somersworth,Strafford,State Representative,21,D,Ward,True,541
Rochester,Strafford,State Representative,22,R,Leonard,False,2
Rochester,Strafford,State Representative,22,D,Rogers,True,490
Rochester,Strafford,State Representative,22,,Scatter,False,7
Rochester,Strafford,State Representative,23,R,Brown,False,2
Rochester,Strafford,State Representative,23,D,Miller,True,461
Rochester,Strafford,State Representative,23,R,Newton,False,1
Rochester,Strafford,State Representative,23,,Scatter,False,6
Rochester,Strafford,State Representative,24,R,Azouri,False,0
Rochester,Strafford,State Representative,24,R,Jones,False,0
Rochester,Strafford,State Representative,24,,Scatter,False,1
Rochester,Strafford,State Representative,24,D,Stokes,True,470
Barrington,Strafford,State Representative,25,D,Menear III,True,612
Lee,Strafford,State Representative,25,D,Menear III,True,421
Barrington,Strafford,State Representative,25,,Scatter,False,0
Lee,Strafford,State Representative,25,,Scatter,False,3
Barrington,Strafford,State Representative,25,R,Turcotte,False,1
Lee,Strafford,State Representative,25,R,Turcotte,False,0
Cornish,Sullivan,State Representative,1,R,Clifford,False,0
Grantham,Sullivan,State Representative,1,R,Clifford,False,0
Plainfield,Sullivan,State Representative,1,R,Clifford,False,0
Springfield,Sullivan,State Representative,1,R,Clifford,False,0
Cornish,Sullivan,State Representative,1,D,Lefebvre,True,122
Grantham,Sullivan,State Representative,1,D,Lefebvre,True,232
Plainfield,Sullivan,State Representative,1,D,Lefebvre,True,183
Springfield,Sullivan,State Representative,1,D,Lefebvre,True,70
Cornish,Sullivan,State Representative,1,,Scatter,False,0
Grantham,Sullivan,State Representative,1,,Scatter,False,1
Plainfield,Sullivan,State Representative,1,,Scatter,False,2
Springfield,Sullivan,State Representative,1,,Scatter,False,0
Cornish,Sullivan,State Representative,1,D,Schmidt,True,122
Grantham,Sullivan,State Representative,1,D,Schmidt,True,294
Plainfield,Sullivan,State Representative,1,D,Schmidt,True,198
Springfield,Sullivan,State Representative,1,D,Schmidt,True,83
Cornish,Sullivan,State Representative,1,R,Walker,False,0
Grantham,Sullivan,State Representative,1,R,Walker,False,0
Plainfield,Sullivan,State Representative,1,R,Walker,False,1
Springfield,Sullivan,State Representative,1,R,Walker,False,0
Cornish,Sullivan,State Representative,1,R,Ward,False,0
Grantham,Sullivan,State Representative,1,R,Ward,False,0
Plainfield,Sullivan,State Representative,1,R,Ward,False,1
Springfield,Sullivan,State Representative,1,R,Ward,False,0
Croydon,Sullivan,State Representative,2,R,Bowers,False,0
Sunapee,Sullivan,State Representative,2,R,Bowers,False,0
Croydon,Sullivan,State Representative,2,D,Gotting,True,27
Sunapee,Sullivan,State Representative,2,D,Gotting,True,255
Croydon,Sullivan,State Representative,2,,Scatter,False,1
Sunapee,Sullivan,State Representative,2,,Scatter,False,4
Claremont,Sullivan,State Representative,3,D,O'Hearne,True,139
Claremont,Sullivan,State Representative,3,R,Picano,False,0
Claremont,Sullivan,State Representative,3,,Scatter,False,3
Claremont,Sullivan,State Representative,4,D,Donovan,True,256
Claremont,Sullivan,State Representative,4,R,Lovett,False,2
Claremont,Sullivan,State Representative,4,,Scatter,False,1
Claremont,Sullivan,State Representative,5,D,Gagnon,True,216
Claremont,Sullivan,State Representative,5,,Scatter,False,3
Newport,Sullivan,State Representative,6,D,Franklin,True,172
Unity,Sullivan,State Representative,6,D,Franklin,True,50
Newport,Sullivan,State Representative,6,D,Irwin,True,253
Unity,Sullivan,State Representative,6,D,Irwin,True,62
Newport,Sullivan,State Representative,6,R,Rodeschin,False,1
Unity,Sullivan,State Representative,6,R,Rodeschin,False,0
Newport,Sullivan,State Representative,6,R,Rollins,False,1
Unity,Sullivan,State Representative,6,R,Rollins,False,0
Newport,Sullivan,State Representative,6,,Scatter,False,1
Unity,Sullivan,State Representative,6,,Scatter,False,1
Acworth,Sullivan,State Representative,7,D,Baird-Tormey,True,61
Goshen,Sullivan,State Representative,7,D,Baird-Tormey,True,34
Langdon,Sullivan,State Representative,7,D,Baird-Tormey,True,34
Lempster,Sullivan,State Representative,7,D,Baird-Tormey,True,41
Washington,Sullivan,State Representative,7,D,Baird-Tormey,True,46
Acworth,Sullivan,State Representative,7,R,Grenier,False,2
Goshen,Sullivan,State Representative,7,R,Grenier,False,4
Langdon,Sullivan,State Representative,7,R,Grenier,False,0
Lempster,Sullivan,State Representative,7,R,Grenier,False,12
Washington,Sullivan,State Representative,7,R,Grenier,False,1
Acworth,Sullivan,State Representative,7,,Scatter,False,0
Goshen,Sullivan,State Representative,7,,Scatter,False,0
