town,county,office,district,party,candidate,winner,votes
Benton,Grafton,Governor,,R,Kevin H. Smith,False,16
Berlin,Coos,Governor,,R,Kevin H. Smith,False,94
Bethlehem,Grafton,Governor,,R,Kevin H. Smith,False,29
Boscawen,Merrimack,Governor,,R,Kevin H. Smith,False,85
Bow,Merrimack,Governor,,R,Kevin H. Smith,False,215
Bradford,Merrimack,Governor,,R,Kevin H. Smith,False,73
Brentwood,Rockingham,Governor,,R,Kevin H. Smith,False,125
Bridgewater,Grafton,Governor,,R,Kevin H. Smith,False,37
Bristol,Grafton,Governor,,R,Kevin H. Smith,False,98
Brookfield,Carroll,Governor,,R,Kevin H. Smith,False,29
Brookline,Hillsborough,Governor,,R,Kevin H. Smith,False,193
Cambridge,Coos,Governor,,R,Kevin H. Smith,False,1
Campton,Grafton,Governor,,R,Kevin H. Smith,False,82
Canaan,Grafton,Governor,,R,Kevin H. Smith,False,66
Candia,Rockingham,Governor,,R,Kevin H. Smith,False,108
Canterbury,Merrimack,Governor,,R,Kevin H. Smith,False,85
Carroll,Coos,Governor,,R,Kevin H. Smith,False,23
Center Harbor,Belknap,Governor,,R,Kevin H. Smith,False,45
Chandler's Purchase,Coos,Governor,,R,Kevin H. Smith,False,0
Charlestown,Sullivan,Governor,,R,Kevin H. Smith,False,76
Chatham,Carroll,Governor,,R,Kevin H. Smith,False,15
Chester,Rockingham,Governor,,R,Kevin H. Smith,False,161
Chesterfield,Cheshire,Governor,,R,Kevin H. Smith,False,116
Chichester,Merrimack,Governor,,R,Kevin H. Smith,False,98
Claremont,Sullivan,Governor,,R,Kevin H. Smith,False,238
Clarksville,Coos,Governor,,R,Kevin H. Smith,False,23
Colebrook,Coos,Governor,,R,Kevin H. Smith,False,110
Columbia,Coos,Governor,,R,Kevin H. Smith,False,39
Concord,Merrimack,Governor,,R,Kevin H. Smith,False,740
Conway,Carroll,Governor,,R,Kevin H. Smith,False,264
Cornish,Sullivan,Governor,,R,Kevin H. Smith,False,32
Crawford's Purchase,Coos,Governor,,R,Kevin H. Smith,False,0
Croydon,Sullivan,Governor,,R,Kevin H. Smith,False,21
Cutt's Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Dalton,Coos,Governor,,R,Kevin H. Smith,False,35
Danbury,Merrimack,Governor,,R,Kevin H. Smith,False,38
Danville,Rockingham,Governor,,R,Kevin H. Smith,False,139
Deerfield,Rockingham,Governor,,R,Kevin H. Smith,False,144
Deering,Hillsborough,Governor,,R,Kevin H. Smith,False,56
Derry,Rockingham,Governor,,R,Kevin H. Smith,False,623
Dix's Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Dixville,Coos,Governor,,R,Kevin H. Smith,False,1
Dorchester,Grafton,Governor,,R,Kevin H. Smith,False,12
Dover,Strafford,Governor,,R,Kevin H. Smith,False,476
Dublin,Cheshire,Governor,,R,Kevin H. Smith,False,37
Dummer,Coos,Governor,,R,Kevin H. Smith,False,8
Dunbarton,Merrimack,Governor,,R,Kevin H. Smith,False,93
Durham,Strafford,Governor,,R,Kevin H. Smith,False,96
East Kingston,Rockingham,Governor,,R,Kevin H. Smith,False,94
Easton,Grafton,Governor,,R,Kevin H. Smith,False,13
Eaton,Carroll,Governor,,R,Kevin H. Smith,False,42
Effingham,Carroll,Governor,,R,Kevin H. Smith,False,66
Ellsworth,Grafton,Governor,,R,Kevin H. Smith,False,3
Enfield,Grafton,Governor,,R,Kevin H. Smith,False,41
Epping,Rockingham,Governor,,R,Kevin H. Smith,False,162
Epsom,Merrimack,Governor,,R,Kevin H. Smith,False,163
Errol,Coos,Governor,,R,Kevin H. Smith,False,8
Erving's Location,Coos,Governor,,R,Kevin H. Smith,False,0
Exeter,Rockingham,Governor,,R,Kevin H. Smith,False,295
Farmington,Strafford,Governor,,R,Kevin H. Smith,False,127
Fitzwilliam,Cheshire,Governor,,R,Kevin H. Smith,False,93
Francestown,Hillsborough,Governor,,R,Kevin H. Smith,False,52
Franconia,Grafton,Governor,,R,Kevin H. Smith,False,37
Franklin,Merrimack,Governor,,R,Kevin H. Smith,False,186
Freedom,Carroll,Governor,,R,Kevin H. Smith,False,74
Fremont,Rockingham,Governor,,R,Kevin H. Smith,False,149
Gilford,Belknap,Governor,,R,Kevin H. Smith,False,349
Gilmanton,Belknap,Governor,,R,Kevin H. Smith,False,116
Gilsum,Cheshire,Governor,,R,Kevin H. Smith,False,25
Goffstown,Hillsborough,Governor,,R,Kevin H. Smith,False,490
Gorham,Coos,Governor,,R,Kevin H. Smith,False,30
Goshen,Sullivan,Governor,,R,Kevin H. Smith,False,19
Grafton,Grafton,Governor,,R,Kevin H. Smith,False,28
Grantham,Sullivan,Governor,,R,Kevin H. Smith,False,66
Green's Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Greenfield,Hillsborough,Governor,,R,Kevin H. Smith,False,49
Greenland,Rockingham,Governor,,R,Kevin H. Smith,False,94
Greenville,Hillsborough,Governor,,R,Kevin H. Smith,False,33
Groton,Grafton,Governor,,R,Kevin H. Smith,False,18
Hadley's Purchase,Coos,Governor,,R,Kevin H. Smith,False,0
Hale's Location,Carroll,Governor,,R,Kevin H. Smith,False,39
Hampstead,Rockingham,Governor,,R,Kevin H. Smith,False,279
Hampton,Rockingham,Governor,,R,Kevin H. Smith,False,398
Hampton Falls,Rockingham,Governor,,R,Kevin H. Smith,False,85
Hancock,Hillsborough,Governor,,R,Kevin H. Smith,False,52
Hanover,Grafton,Governor,,R,Kevin H. Smith,False,48
Harrisville,Cheshire,Governor,,R,Kevin H. Smith,False,21
Hart's Location,Carroll,Governor,,R,Kevin H. Smith,False,0
Haverhill,Grafton,Governor,,R,Kevin H. Smith,False,83
Hebron,Grafton,Governor,,R,Kevin H. Smith,False,31
Henniker,Merrimack,Governor,,R,Kevin H. Smith,False,105
Hill,Merrimack,Governor,,R,Kevin H. Smith,False,29
Hillsborough,Hillsborough,Governor,,R,Kevin H. Smith,False,92
Hinsdale,Cheshire,Governor,,R,Kevin H. Smith,False,63
Holderness,Grafton,Governor,,R,Kevin H. Smith,False,83
Hollis,Hillsborough,Governor,,R,Kevin H. Smith,False,212
Hooksett,Merrimack,Governor,,R,Kevin H. Smith,False,351
Hopkinton,Merrimack,Governor,,R,Kevin H. Smith,False,143
Hudson,Hillsborough,Governor,,R,Kevin H. Smith,False,563
Jackson,Carroll,Governor,,R,Kevin H. Smith,False,38
Jaffrey,Cheshire,Governor,,R,Kevin H. Smith,False,139
Jefferson,Coos,Governor,,R,Kevin H. Smith,False,45
Keene,Cheshire,Governor,,R,Kevin H. Smith,False,322
Kensington,Rockingham,Governor,,R,Kevin H. Smith,False,54
Kilkenny,Coos,Governor,,R,Kevin H. Smith,False,0
Kingston,Rockingham,Governor,,R,Kevin H. Smith,False,212
Laconia,Belknap,Governor,,R,Kevin H. Smith,False,421
Lancaster,Coos,Governor,,R,Kevin H. Smith,False,99
Landaff,Grafton,Governor,,R,Kevin H. Smith,False,8
Langdon,Sullivan,Governor,,R,Kevin H. Smith,False,29
Lebanon,Grafton,Governor,,R,Kevin H. Smith,False,133
Lee,Strafford,Governor,,R,Kevin H. Smith,False,89
Lempster,Sullivan,Governor,,R,Kevin H. Smith,False,24
Lincoln,Grafton,Governor,,R,Kevin H. Smith,False,25
Lisbon,Grafton,Governor,,R,Kevin H. Smith,False,30
Litchfield,Hillsborough,Governor,,R,Kevin H. Smith,False,379
Littleton,Grafton,Governor,,R,Kevin H. Smith,False,138
Livermore,Grafton,Governor,,R,Kevin H. Smith,False,0
Londonderry,Rockingham,Governor,,R,Kevin H. Smith,False,1173
Loudon,Merrimack,Governor,,R,Kevin H. Smith,False,192
Low & Burbank's Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Lyman,Grafton,Governor,,R,Kevin H. Smith,False,18
Lyme,Grafton,Governor,,R,Kevin H. Smith,False,22
Lyndeborough,Hillsborough,Governor,,R,Kevin H. Smith,False,54
Madbury,Strafford,Governor,,R,Kevin H. Smith,False,48
Madison,Carroll,Governor,,R,Kevin H. Smith,False,80
Manchester,Hillsborough,Governor,,R,Kevin H. Smith,False,1630
Marlborough,Cheshire,Governor,,R,Kevin H. Smith,False,39
Marlow,Cheshire,Governor,,R,Kevin H. Smith,False,30
Martin's Location,Coos,Governor,,R,Kevin H. Smith,False,0
Mason,Hillsborough,Governor,,R,Kevin H. Smith,False,59
Meredith,Belknap,Governor,,R,Kevin H. Smith,False,255
Merrimack,Hillsborough,Governor,,R,Kevin H. Smith,False,659
Middleton,Strafford,Governor,,R,Kevin H. Smith,False,73
Milan,Coos,Governor,,R,Kevin H. Smith,False,17
Milford,Hillsborough,Governor,,R,Kevin H. Smith,False,424
Millsfield,Coos,Governor,,R,Kevin H. Smith,False,2
Milton,Strafford,Governor,,R,Kevin H. Smith,False,87
Monroe,Grafton,Governor,,R,Kevin H. Smith,False,27
Mont Vernon,Hillsborough,Governor,,R,Kevin H. Smith,False,117
Moultonborough,Carroll,Governor,,R,Kevin H. Smith,False,229
Nashua,Hillsborough,Governor,,R,Kevin H. Smith,False,1521
Nelson,Cheshire,Governor,,R,Kevin H. Smith,False,16
New Boston,Hillsborough,Governor,,R,Kevin H. Smith,False,192
New Castle,Rockingham,Governor,,R,Kevin H. Smith,False,69
New Durham,Strafford,Governor,,R,Kevin H. Smith,False,83
New Hampton,Belknap,Governor,,R,Kevin H. Smith,False,84
New Ipswich,Hillsborough,Governor,,R,Kevin H. Smith,False,87
New London,Merrimack,Governor,,R,Kevin H. Smith,False,150
Newbury,Merrimack,Governor,,R,Kevin H. Smith,False,71
Newfields,Rockingham,Governor,,R,Kevin H. Smith,False,120
Newington,Rockingham,Governor,,R,Kevin H. Smith,False,33
Newmarket,Rockingham,Governor,,R,Kevin H. Smith,False,206
Newport,Sullivan,Governor,,R,Kevin H. Smith,False,107
Newton,Rockingham,Governor,,R,Kevin H. Smith,False,75
North Hampton,Rockingham,Governor,,R,Kevin H. Smith,False,136
Northfield,Merrimack,Governor,,R,Kevin H. Smith,False,99
Northumberland,Coos,Governor,,R,Kevin H. Smith,False,48
Northwood,Rockingham,Governor,,R,Kevin H. Smith,False,137
Nottingham,Rockingham,Governor,,R,Kevin H. Smith,False,138
Odell,Coos,Governor,,R,Kevin H. Smith,False,0
Orange,Grafton,Governor,,R,Kevin H. Smith,False,9
Orford,Grafton,Governor,,R,Kevin H. Smith,False,19
Ossipee,Carroll,Governor,,R,Kevin H. Smith,False,155
Pelham,Hillsborough,Governor,,R,Kevin H. Smith,False,301
Pembroke,Merrimack,Governor,,R,Kevin H. Smith,False,181
Peterborough,Hillsborough,Governor,,R,Kevin H. Smith,False,142
Piermont,Grafton,Governor,,R,Kevin H. Smith,False,18
Pinkham's Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Pittsburg,Coos,Governor,,R,Kevin H. Smith,False,63
Pittsfield,Merrimack,Governor,,R,Kevin H. Smith,False,130
Plainfield,Sullivan,Governor,,R,Kevin H. Smith,False,26
Plaistow,Rockingham,Governor,,R,Kevin H. Smith,False,161
Plymouth,Grafton,Governor,,R,Kevin H. Smith,False,68
Portsmouth,Rockingham,Governor,,R,Kevin H. Smith,False,316
Randolph,Coos,Governor,,R,Kevin H. Smith,False,17
Raymond,Rockingham,Governor,,R,Kevin H. Smith,False,261
Richmond,Cheshire,Governor,,R,Kevin H. Smith,False,67
Rindge,Cheshire,Governor,,R,Kevin H. Smith,False,237
Rochester,Strafford,Governor,,R,Kevin H. Smith,False,574
Rollinsford,Strafford,Governor,,R,Kevin H. Smith,False,54
Roxbury,Cheshire,Governor,,R,Kevin H. Smith,False,6
Rumney,Grafton,Governor,,R,Kevin H. Smith,False,36
Rye,Rockingham,Governor,,R,Kevin H. Smith,False,191
Salem,Rockingham,Governor,,R,Kevin H. Smith,False,841
Salisbury,Merrimack,Governor,,R,Kevin H. Smith,False,36
Sanbornton,Belknap,Governor,,R,Kevin H. Smith,False,101
Sandown,Rockingham,Governor,,R,Kevin H. Smith,False,164
Sandwich,Carroll,Governor,,R,Kevin H. Smith,False,47
Sargent's Purchase,Coos,Governor,,R,Kevin H. Smith,False,0
Seabrook,Rockingham,Governor,,R,Kevin H. Smith,False,181
Second College Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Sharon,Hillsborough,Governor,,R,Kevin H. Smith,False,13
Shelburne,Coos,Governor,,R,Kevin H. Smith,False,9
Somersworth,Strafford,Governor,,R,Kevin H. Smith,False,157
South Hampton,Rockingham,Governor,,R,Kevin H. Smith,False,22
Springfield,Sullivan,Governor,,R,Kevin H. Smith,False,30
Stark,Coos,Governor,,R,Kevin H. Smith,False,13
Stewartstown,Coos,Governor,,R,Kevin H. Smith,False,45
Stoddard,Cheshire,Governor,,R,Kevin H. Smith,False,77
Strafford,Strafford,Governor,,R,Kevin H. Smith,False,121
Stratford,Coos,Governor,,R,Kevin H. Smith,False,10
Stratham,Rockingham,Governor,,R,Kevin H. Smith,False,251
Success,Coos,Governor,,R,Kevin H. Smith,False,0
Sugar Hill,Grafton,Governor,,R,Kevin H. Smith,False,26
Sullivan,Cheshire,Governor,,R,Kevin H. Smith,False,16
Sunapee,Sullivan,Governor,,R,Kevin H. Smith,False,117
Surry,Cheshire,Governor,,R,Kevin H. Smith,False,28
Sutton,Merrimack,Governor,,R,Kevin H. Smith,False,77
Swanzey,Cheshire,Governor,,R,Kevin H. Smith,False,145
Tamworth,Carroll,Governor,,R,Kevin H. Smith,False,79
Temple,Hillsborough,Governor,,R,Kevin H. Smith,False,44
Thompson & Meserve's Pur.,Coos,Governor,,R,Kevin H. Smith,False,0
Thornton,Grafton,Governor,,R,Kevin H. Smith,False,84
Tilton,Belknap,Governor,,R,Kevin H. Smith,False,91
Troy,Cheshire,Governor,,R,Kevin H. Smith,False,78
Tuftonboro,Carroll,Governor,,R,Kevin H. Smith,False,120
Unity,Sullivan,Governor,,R,Kevin H. Smith,False,41
Wakefield,Carroll,Governor,,R,Kevin H. Smith,False,124
Walpole,Cheshire,Governor,,R,Kevin H. Smith,False,92
Warner,Merrimack,Governor,,R,Kevin H. Smith,False,91
Warren,Grafton,Governor,,R,Kevin H. Smith,False,24
Washington,Sullivan,Governor,,R,Kevin H. Smith,False,34
Waterville Valley,Grafton,Governor,,R,Kevin H. Smith,False,11
Weare,Hillsborough,Governor,,R,Kevin H. Smith,False,215
Webster,Merrimack,Governor,,R,Kevin H. Smith,False,68
Wentworth,Grafton,Governor,,R,Kevin H. Smith,False,38
Wentworth's Location,Coos,Governor,,R,Kevin H. Smith,False,0
Westmoreland,Cheshire,Governor,,R,Kevin H. Smith,False,48
Whitefield,Coos,Governor,,R,Kevin H. Smith,False,60
Wilmot,Merrimack,Governor,,R,Kevin H. Smith,False,38
Wilton,Hillsborough,Governor,,R,Kevin H. Smith,False,129
Winchester,Cheshire,Governor,,R,Kevin H. Smith,False,54
Windham,Rockingham,Governor,,R,Kevin H. Smith,False,524
Windsor,Hillsborough,Governor,,R,Kevin H. Smith,False,7
Wolfeboro,Carroll,Governor,,R,Kevin H. Smith,False,234
Woodstock,Grafton,Governor,,R,Kevin H. Smith,False,38
Acworth,Sullivan,Governor,,R,Robert M. Tarr,False,1
Albany,Carroll,Governor,,R,Robert M. Tarr,False,1
Alexandria,Grafton,Governor,,R,Robert M. Tarr,False,4
Allenstown,Merrimack,Governor,,R,Robert M. Tarr,False,4
Alstead,Cheshire,Governor,,R,Robert M. Tarr,False,0
Alton,Belknap,Governor,,R,Robert M. Tarr,False,13
Amherst,Hillsborough,Governor,,R,Robert M. Tarr,False,22
Andover,Merrimack,Governor,,R,Robert M. Tarr,False,6
Antrim,Hillsborough,Governor,,R,Robert M. Tarr,False,2
Ashland,Grafton,Governor,,R,Robert M. Tarr,False,1
At. & Gil. Academy Grant,Coos,Governor,,R,Robert M. Tarr,False,0
Atkinson,Rockingham,Governor,,R,Robert M. Tarr,False,26
Auburn,Rockingham,Governor,,R,Robert M. Tarr,False,8
Barnstead,Belknap,Governor,,R,Robert M. Tarr,False,8
Barrington,Strafford,Governor,,R,Robert M. Tarr,False,13
Bartlett,Carroll,Governor,,R,Robert M. Tarr,False,8
Bath,Grafton,Governor,,R,Robert M. Tarr,False,3
Bean's Grant,Coos,Governor,,R,Robert M. Tarr,False,0
Bean's Purchase,Coos,Governor,,R,Robert M. Tarr,False,0
Bedford,Hillsborough,Governor,,R,Robert M. Tarr,False,39
Belmont,Belknap,Governor,,R,Robert M. Tarr,False,11
Bennington,Hillsborough,Governor,,R,Robert M. Tarr,False,3
Benton,Grafton,Governor,,R,Robert M. Tarr,False,1
Berlin,Coos,Governor,,R,Robert M. Tarr,False,6
Bethlehem,Grafton,Governor,,R,Robert M. Tarr,False,5
Boscawen,Merrimack,Governor,,R,Robert M. Tarr,False,6
Bow,Merrimack,Governor,,R,Robert M. Tarr,False,15
Bradford,Merrimack,Governor,,R,Robert M. Tarr,False,3
Brentwood,Rockingham,Governor,,R,Robert M. Tarr,False,9
Bridgewater,Grafton,Governor,,R,Robert M. Tarr,False,3
Bristol,Grafton,Governor,,R,Robert M. Tarr,False,3
Brookfield,Carroll,Governor,,R,Robert M. Tarr,False,1
Brookline,Hillsborough,Governor,,R,Robert M. Tarr,False,9
Cambridge,Coos,Governor,,R,Robert M. Tarr,False,0
Campton,Grafton,Governor,,R,Robert M. Tarr,False,3
Canaan,Grafton,Governor,,R,Robert M. Tarr,False,6
Candia,Rockingham,Governor,,R,Robert M. Tarr,False,3
Canterbury,Merrimack,Governor,,R,Robert M. Tarr,False,8
Carroll,Coos,Governor,,R,Robert M. Tarr,False,3
Center Harbor,Belknap,Governor,,R,Robert M. Tarr,False,0
Chandler's Purchase,Coos,Governor,,R,Robert M. Tarr,False,0
Charlestown,Sullivan,Governor,,R,Robert M. Tarr,False,1
Chatham,Carroll,Governor,,R,Robert M. Tarr,False,2
Chester,Rockingham,Governor,,R,Robert M. Tarr,False,6
Chesterfield,Cheshire,Governor,,R,Robert M. Tarr,False,4
Chichester,Merrimack,Governor,,R,Robert M. Tarr,False,4
Claremont,Sullivan,Governor,,R,Robert M. Tarr,False,16
Clarksville,Coos,Governor,,R,Robert M. Tarr,False,0
Colebrook,Coos,Governor,,R,Robert M. Tarr,False,7
Columbia,Coos,Governor,,R,Robert M. Tarr,False,2
Concord,Merrimack,Governor,,R,Robert M. Tarr,False,52
Conway,Carroll,Governor,,R,Robert M. Tarr,False,12
Cornish,Sullivan,Governor,,R,Robert M. Tarr,False,1
Crawford's Purchase,Coos,Governor,,R,Robert M. Tarr,False,0
Croydon,Sullivan,Governor,,R,Robert M. Tarr,False,0
Cutt's Grant,Coos,Governor,,R,Robert M. Tarr,False,0
Dalton,Coos,Governor,,R,Robert M. Tarr,False,5
Danbury,Merrimack,Governor,,R,Robert M. Tarr,False,1
Danville,Rockingham,Governor,,R,Robert M. Tarr,False,7
Deerfield,Rockingham,Governor,,R,Robert M. Tarr,False,4
Deering,Hillsborough,Governor,,R,Robert M. Tarr,False,4
Derry,Rockingham,Governor,,R,Robert M. Tarr,False,33
Dix's Grant,Coos,Governor,,R,Robert M. Tarr,False,0
Dixville,Coos,Governor,,R,Robert M. Tarr,False,0
Dorchester,Grafton,Governor,,R,Robert M. Tarr,False,1
Dover,Strafford,Governor,,R,Robert M. Tarr,False,26
Dublin,Cheshire,Governor,,R,Robert M. Tarr,False,3
Dummer,Coos,Governor,,R,Robert M. Tarr,False,0
Dunbarton,Merrimack,Governor,,R,Robert M. Tarr,False,8
Durham,Strafford,Governor,,R,Robert M. Tarr,False,6
East Kingston,Rockingham,Governor,,R,Robert M. Tarr,False,8
Easton,Grafton,Governor,,R,Robert M. Tarr,False,1
Eaton,Carroll,Governor,,R,Robert M. Tarr,False,1
Effingham,Carroll,Governor,,R,Robert M. Tarr,False,5
Ellsworth,Grafton,Governor,,R,Robert M. Tarr,False,0
Enfield,Grafton,Governor,,R,Robert M. Tarr,False,5
Epping,Rockingham,Governor,,R,Robert M. Tarr,False,5
Epsom,Merrimack,Governor,,R,Robert M. Tarr,False,7
Errol,Coos,Governor,,R,Robert M. Tarr,False,0
Erving's Location,Coos,Governor,,R,Robert M. Tarr,False,0
Exeter,Rockingham,Governor,,R,Robert M. Tarr,False,30
Farmington,Strafford,Governor,,R,Robert M. Tarr,False,8
Fitzwilliam,Cheshire,Governor,,R,Robert M. Tarr,False,4
Francestown,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Franconia,Grafton,Governor,,R,Robert M. Tarr,False,3
Franklin,Merrimack,Governor,,R,Robert M. Tarr,False,14
Freedom,Carroll,Governor,,R,Robert M. Tarr,False,4
Fremont,Rockingham,Governor,,R,Robert M. Tarr,False,5
Gilford,Belknap,Governor,,R,Robert M. Tarr,False,15
Gilmanton,Belknap,Governor,,R,Robert M. Tarr,False,7
Gilsum,Cheshire,Governor,,R,Robert M. Tarr,False,1
Goffstown,Hillsborough,Governor,,R,Robert M. Tarr,False,28
Gorham,Coos,Governor,,R,Robert M. Tarr,False,5
Goshen,Sullivan,Governor,,R,Robert M. Tarr,False,1
Grafton,Grafton,Governor,,R,Robert M. Tarr,False,2
Grantham,Sullivan,Governor,,R,Robert M. Tarr,False,3
Green's Grant,Coos,Governor,,R,Robert M. Tarr,False,0
Greenfield,Hillsborough,Governor,,R,Robert M. Tarr,False,5
Greenland,Rockingham,Governor,,R,Robert M. Tarr,False,5
Greenville,Hillsborough,Governor,,R,Robert M. Tarr,False,4
Groton,Grafton,Governor,,R,Robert M. Tarr,False,1
Hadley's Purchase,Coos,Governor,,R,Robert M. Tarr,False,0
Hale's Location,Carroll,Governor,,R,Robert M. Tarr,False,1
Hampstead,Rockingham,Governor,,R,Robert M. Tarr,False,8
Hampton,Rockingham,Governor,,R,Robert M. Tarr,False,13
Hampton Falls,Rockingham,Governor,,R,Robert M. Tarr,False,4
Hancock,Hillsborough,Governor,,R,Robert M. Tarr,False,8
Hanover,Grafton,Governor,,R,Robert M. Tarr,False,12
Harrisville,Cheshire,Governor,,R,Robert M. Tarr,False,0
Hart's Location,Carroll,Governor,,R,Robert M. Tarr,False,1
Haverhill,Grafton,Governor,,R,Robert M. Tarr,False,5
Hebron,Grafton,Governor,,R,Robert M. Tarr,False,0
Henniker,Merrimack,Governor,,R,Robert M. Tarr,False,9
Hill,Merrimack,Governor,,R,Robert M. Tarr,False,1
Hillsborough,Hillsborough,Governor,,R,Robert M. Tarr,False,10
Hinsdale,Cheshire,Governor,,R,Robert M. Tarr,False,1
Holderness,Grafton,Governor,,R,Robert M. Tarr,False,9
Hollis,Hillsborough,Governor,,R,Robert M. Tarr,False,10
Hooksett,Merrimack,Governor,,R,Robert M. Tarr,False,9
Hopkinton,Merrimack,Governor,,R,Robert M. Tarr,False,7
Hudson,Hillsborough,Governor,,R,Robert M. Tarr,False,22
Jackson,Carroll,Governor,,R,Robert M. Tarr,False,0
Jaffrey,Cheshire,Governor,,R,Robert M. Tarr,False,6
Jefferson,Coos,Governor,,R,Robert M. Tarr,False,3
Keene,Cheshire,Governor,,R,Robert M. Tarr,False,17
Kensington,Rockingham,Governor,,R,Robert M. Tarr,False,6
Kilkenny,Coos,Governor,,R,Robert M. Tarr,False,0
Kingston,Rockingham,Governor,,R,Robert M. Tarr,False,11
Laconia,Belknap,Governor,,R,Robert M. Tarr,False,16
Lancaster,Coos,Governor,,R,Robert M. Tarr,False,10
Landaff,Grafton,Governor,,R,Robert M. Tarr,False,1
Langdon,Sullivan,Governor,,R,Robert M. Tarr,False,0
Lebanon,Grafton,Governor,,R,Robert M. Tarr,False,14
Lee,Strafford,Governor,,R,Robert M. Tarr,False,5
Lempster,Sullivan,Governor,,R,Robert M. Tarr,False,2
Lincoln,Grafton,Governor,,R,Robert M. Tarr,False,4
Lisbon,Grafton,Governor,,R,Robert M. Tarr,False,3
Litchfield,Hillsborough,Governor,,R,Robert M. Tarr,False,9
Littleton,Grafton,Governor,,R,Robert M. Tarr,False,11
Livermore,Grafton,Governor,,R,Robert M. Tarr,False,0
Londonderry,Rockingham,Governor,,R,Robert M. Tarr,False,28
Loudon,Merrimack,Governor,,R,Robert M. Tarr,False,11
Low & Burbank's Grant,Coos,Governor,,R,Robert M. Tarr,False,0
Lyman,Grafton,Governor,,R,Robert M. Tarr,False,2
Lyme,Grafton,Governor,,R,Robert M. Tarr,False,1
Lyndeborough,Hillsborough,Governor,,R,Robert M. Tarr,False,4
Madbury,Strafford,Governor,,R,Robert M. Tarr,False,2
Madison,Carroll,Governor,,R,Robert M. Tarr,False,8
Manchester,Hillsborough,Governor,,R,Robert M. Tarr,False,90
Marlborough,Cheshire,Governor,,R,Robert M. Tarr,False,8
Marlow,Cheshire,Governor,,R,Robert M. Tarr,False,0
Martin's Location,Coos,Governor,,R,Robert M. Tarr,False,0
Mason,Hillsborough,Governor,,R,Robert M. Tarr,False,2
Meredith,Belknap,Governor,,R,Robert M. Tarr,False,18
Merrimack,Hillsborough,Governor,,R,Robert M. Tarr,False,28
Middleton,Strafford,Governor,,R,Robert M. Tarr,False,2
Milan,Coos,Governor,,R,Robert M. Tarr,False,0
Milford,Hillsborough,Governor,,R,Robert M. Tarr,False,17
Millsfield,Coos,Governor,,R,Robert M. Tarr,False,0
Milton,Strafford,Governor,,R,Robert M. Tarr,False,4
Monroe,Grafton,Governor,,R,Robert M. Tarr,False,3
Mont Vernon,Hillsborough,Governor,,R,Robert M. Tarr,False,7
Moultonborough,Carroll,Governor,,R,Robert M. Tarr,False,7
Nashua,Hillsborough,Governor,,R,Robert M. Tarr,False,74
Nelson,Cheshire,Governor,,R,Robert M. Tarr,False,1
New Boston,Hillsborough,Governor,,R,Robert M. Tarr,False,12
New Castle,Rockingham,Governor,,R,Robert M. Tarr,False,0
New Durham,Strafford,Governor,,R,Robert M. Tarr,False,4
New Hampton,Belknap,Governor,,R,Robert M. Tarr,False,8
New Ipswich,Hillsborough,Governor,,R,Robert M. Tarr,False,0
New London,Merrimack,Governor,,R,Robert M. Tarr,False,4
Newbury,Merrimack,Governor,,R,Robert M. Tarr,False,3
Newfields,Rockingham,Governor,,R,Robert M. Tarr,False,2
Newington,Rockingham,Governor,,R,Robert M. Tarr,False,1
Newmarket,Rockingham,Governor,,R,Robert M. Tarr,False,15
Newport,Sullivan,Governor,,R,Robert M. Tarr,False,5
Newton,Rockingham,Governor,,R,Robert M. Tarr,False,6
North Hampton,Rockingham,Governor,,R,Robert M. Tarr,False,5
Northfield,Merrimack,Governor,,R,Robert M. Tarr,False,1
Northumberland,Coos,Governor,,R,Robert M. Tarr,False,4
Northwood,Rockingham,Governor,,R,Robert M. Tarr,False,7
Nottingham,Rockingham,Governor,,R,Robert M. Tarr,False,6
Odell,Coos,Governor,,R,Robert M. Tarr,False,0
Orange,Grafton,Governor,,R,Robert M. Tarr,False,0
Orford,Grafton,Governor,,R,Robert M. Tarr,False,2
Ossipee,Carroll,Governor,,R,Robert M. Tarr,False,18
Pelham,Hillsborough,Governor,,R,Robert M. Tarr,False,17
Pembroke,Merrimack,Governor,,R,Robert M. Tarr,False,10
Peterborough,Hillsborough,Governor,,R,Robert M. Tarr,False,14
Piermont,Grafton,Governor,,R,Robert M. Tarr,False,4
Pinkham's Grant,Coos,Governor,,R,Robert M. Tarr,False,0
Pittsburg,Coos,Governor,,R,Robert M. Tarr,False,4
Pittsfield,Merrimack,Governor,,R,Robert M. Tarr,False,5
Plainfield,Sullivan,Governor,,R,Robert M. Tarr,False,4
Plaistow,Rockingham,Governor,,R,Robert M. Tarr,False,14
Plymouth,Grafton,Governor,,R,Robert M. Tarr,False,4
Portsmouth,Rockingham,Governor,,R,Robert M. Tarr,False,19
Randolph,Coos,Governor,,R,Robert M. Tarr,False,0
Raymond,Rockingham,Governor,,R,Robert M. Tarr,False,19
