town,county,office,district,party,candidate,winner,votes
Enfield,Grafton,U.S. House,2,R,Charles Bass,False,0
Epsom,Merrimack,U.S. House,2,R,Charles Bass,False,0
Errol,Coos,U.S. House,2,R,Charles Bass,False,1
Erving's Location,Coos,U.S. House,2,R,Charles Bass,False,0
Fitzwilliam,Cheshire,U.S. House,2,R,Charles Bass,False,2
Francestown,Hillsborough,U.S. House,2,R,Charles Bass,False,0
Franconia,Grafton,U.S. House,2,R,Charles Bass,False,1
Franklin,Merrimack,U.S. House,2,R,Charles Bass,False,1
Gilsum,Cheshire,U.S. House,2,R,Charles Bass,False,0
Gorham,Coos,U.S. House,2,R,Charles Bass,False,2
Goshen,Sullivan,U.S. House,2,R,Charles Bass,False,0
Grafton,Grafton,U.S. House,2,R,Charles Bass,False,0
Grantham,Sullivan,U.S. House,2,R,Charles Bass,False,1
Green's Grant,Coos,U.S. House,2,R,Charles Bass,False,0
Greenfield,Hillsborough,U.S. House,2,R,Charles Bass,False,0
Greenville,Hillsborough,U.S. House,2,R,Charles Bass,False,0
Groton,Grafton,U.S. House,2,R,Charles Bass,False,0
Hadley's Purchase,Coos,U.S. House,2,R,Charles Bass,False,0
Hancock,Hillsborough,U.S. House,2,R,Charles Bass,False,1
Hanover,Grafton,U.S. House,2,R,Charles Bass,False,1
Harrisville,Cheshire,U.S. House,2,R,Charles Bass,False,1
Haverhill,Grafton,U.S. House,2,R,Charles Bass,False,2
Hebron,Grafton,U.S. House,2,R,Charles Bass,False,0
Henniker,Merrimack,U.S. House,2,R,Charles Bass,False,1
Hill,Merrimack,U.S. House,2,R,Charles Bass,False,1
Hillsborough,Hillsborough,U.S. House,2,R,Charles Bass,False,1
Hinsdale,Cheshire,U.S. House,2,R,Charles Bass,False,0
Holderness,Grafton,U.S. House,2,R,Charles Bass,False,2
Hollis,Hillsborough,U.S. House,2,R,Charles Bass,False,3
Hopkinton,Merrimack,U.S. House,2,R,Charles Bass,False,1
Hudson,Hillsborough,U.S. House,2,R,Charles Bass,False,2
Jaffrey,Cheshire,U.S. House,2,R,Charles Bass,False,1
Jefferson,Coos,U.S. House,2,R,Charles Bass,False,1
Keene,Cheshire,U.S. House,2,R,Charles Bass,False,8
Kilkenny,Coos,U.S. House,2,R,Charles Bass,False,0
Lancaster,Coos,U.S. House,2,R,Charles Bass,False,0
Landaff,Grafton,U.S. House,2,R,Charles Bass,False,0
Langdon,Sullivan,U.S. House,2,R,Charles Bass,False,1
Lebanon,Grafton,U.S. House,2,R,Charles Bass,False,1
Lempster,Sullivan,U.S. House,2,R,Charles Bass,False,0
Lincoln,Grafton,U.S. House,2,R,Charles Bass,False,0
Lisbon,Grafton,U.S. House,2,R,Charles Bass,False,1
Litchfield,Hillsborough,U.S. House,2,R,Charles Bass,False,0
Littleton,Grafton,U.S. House,2,R,Charles Bass,False,1
Livermore,Grafton,U.S. House,2,R,Charles Bass,False,0
Loudon,Merrimack,U.S. House,2,R,Charles Bass,False,8
Low & Burbank's Grant,Coos,U.S. House,2,R,Charles Bass,False,0
Lyman,Grafton,U.S. House,2,R,Charles Bass,False,0
Lyme,Grafton,U.S. House,2,R,Charles Bass,False,0
Lyndeborough,Hillsborough,U.S. House,2,R,Charles Bass,False,0
Marlborough,Cheshire,U.S. House,2,R,Charles Bass,False,1
Marlow,Cheshire,U.S. House,2,R,Charles Bass,False,0
Martin's Location,Coos,U.S. House,2,R,Charles Bass,False,0
Mason,Hillsborough,U.S. House,2,R,Charles Bass,False,1
Milan,Coos,U.S. House,2,R,Charles Bass,False,1
Milford,Hillsborough,U.S. House,2,R,Charles Bass,False,4
Millsfield,Coos,U.S. House,2,R,Charles Bass,False,0
Monroe,Grafton,U.S. House,2,R,Charles Bass,False,0
Mont Vernon,Hillsborough,U.S. House,2,R,Charles Bass,False,1
Nashua,Hillsborough,U.S. House,2,R,Charles Bass,False,10
Nelson,Cheshire,U.S. House,2,R,Charles Bass,False,0
New Boston,Hillsborough,U.S. House,2,R,Charles Bass,False,4
New Ipswich,Hillsborough,U.S. House,2,R,Charles Bass,False,0
New London,Merrimack,U.S. House,2,R,Charles Bass,False,0
Newbury,Merrimack,U.S. House,2,R,Charles Bass,False,0
Newport,Sullivan,U.S. House,2,R,Charles Bass,False,4
Northfield,Merrimack,U.S. House,2,R,Charles Bass,False,1
Northumberland,Coos,U.S. House,2,R,Charles Bass,False,3
Northwood,Rockingham,U.S. House,2,R,Charles Bass,False,0
Odell,Coos,U.S. House,2,R,Charles Bass,False,0
Orange,Grafton,U.S. House,2,R,Charles Bass,False,0
Orford,Grafton,U.S. House,2,R,Charles Bass,False,0
Pelham,Hillsborough,U.S. House,2,R,Charles Bass,False,1
Pembroke,Merrimack,U.S. House,2,R,Charles Bass,False,3
Peterborough,Hillsborough,U.S. House,2,R,Charles Bass,False,6
Piermont,Grafton,U.S. House,2,R,Charles Bass,False,0
Pinkham's Grant,Coos,U.S. House,2,R,Charles Bass,False,0
Pittsburg,Coos,U.S. House,2,R,Charles Bass,False,0
Pittsfield,Merrimack,U.S. House,2,R,Charles Bass,False,0
Plainfield,Sullivan,U.S. House,2,R,Charles Bass,False,0
Plymouth,Grafton,U.S. House,2,R,Charles Bass,False,2
Randolph,Coos,U.S. House,2,R,Charles Bass,False,0
Richmond,Cheshire,U.S. House,2,R,Charles Bass,False,0
Rindge,Cheshire,U.S. House,2,R,Charles Bass,False,8
Roxbury,Cheshire,U.S. House,2,R,Charles Bass,False,0
Rumney,Grafton,U.S. House,2,R,Charles Bass,False,0
Salem,Rockingham,U.S. House,2,R,Charles Bass,False,3
Salisbury,Merrimack,U.S. House,2,R,Charles Bass,False,3
Sargent's Purchase,Coos,U.S. House,2,R,Charles Bass,False,0
Second College Grant,Coos,U.S. House,2,R,Charles Bass,False,0
Sharon,Hillsborough,U.S. House,2,R,Charles Bass,False,0
Shelburne,Coos,U.S. House,2,R,Charles Bass,False,0
Springfield,Sullivan,U.S. House,2,R,Charles Bass,False,1
Stark,Coos,U.S. House,2,R,Charles Bass,False,0
Stewartstown,Coos,U.S. House,2,R,Charles Bass,False,0
Stoddard,Cheshire,U.S. House,2,R,Charles Bass,False,0
Stratford,Coos,U.S. House,2,R,Charles Bass,False,0
Success,Coos,U.S. House,2,R,Charles Bass,False,0
Sugar Hill,Grafton,U.S. House,2,R,Charles Bass,False,0
Sullivan,Cheshire,U.S. House,2,R,Charles Bass,False,0
Sunapee,Sullivan,U.S. House,2,R,Charles Bass,False,1
Surry,Cheshire,U.S. House,2,R,Charles Bass,False,0
Sutton,Merrimack,U.S. House,2,R,Charles Bass,False,1
Swanzey,Cheshire,U.S. House,2,R,Charles Bass,False,3
Temple,Hillsborough,U.S. House,2,R,Charles Bass,False,0
Thompson & Meserve's Pur.,Coos,U.S. House,2,R,Charles Bass,False,0
Thornton,Grafton,U.S. House,2,R,Charles Bass,False,0
Troy,Cheshire,U.S. House,2,R,Charles Bass,False,0
Unity,Sullivan,U.S. House,2,R,Charles Bass,False,0
Walpole,Cheshire,U.S. House,2,R,Charles Bass,False,0
Warner,Merrimack,U.S. House,2,R,Charles Bass,False,0
Warren,Grafton,U.S. House,2,R,Charles Bass,False,1
Washington,Sullivan,U.S. House,2,R,Charles Bass,False,0
Waterville Valley,Grafton,U.S. House,2,R,Charles Bass,False,1
Weare,Hillsborough,U.S. House,2,R,Charles Bass,False,0
Webster,Merrimack,U.S. House,2,R,Charles Bass,False,2
Wentworth,Grafton,U.S. House,2,R,Charles Bass,False,0
Wentworth's Location,Coos,U.S. House,2,R,Charles Bass,False,0
Westmoreland,Cheshire,U.S. House,2,R,Charles Bass,False,0
Whitefield,Coos,U.S. House,2,R,Charles Bass,False,1
Wilmot,Merrimack,U.S. House,2,R,Charles Bass,False,0
Wilton,Hillsborough,U.S. House,2,R,Charles Bass,False,0
Winchester,Cheshire,U.S. House,2,R,Charles Bass,False,1
Windham,Rockingham,U.S. House,2,R,Charles Bass,False,3
Windsor,Hillsborough,U.S. House,2,R,Charles Bass,False,0
Woodstock,Grafton,U.S. House,2,R,Charles Bass,False,0
Acworth,Sullivan,U.S. House,2,R,Miroslaw Dziedzic,False,0
Alexandria,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Allenstown,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Alstead,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Amherst,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Andover,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Antrim,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Ashland,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
At. & Gil. Academy Grant,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Atkinson,Rockingham,U.S. House,2,R,Miroslaw Dziedzic,False,0
Bath,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Bean's Grant,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Bean's Purchase,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Bennington,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Benton,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Berlin,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Bethlehem,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Boscawen,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Bow,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Bradford,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Bridgewater,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Bristol,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Brookline,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Cambridge,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Canaan,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Canterbury,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Carroll,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Center Harbor,Belknap,U.S. House,2,R,Miroslaw Dziedzic,False,0
Chandler's Purchase,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Charlestown,Sullivan,U.S. House,2,R,Miroslaw Dziedzic,False,0
Chesterfield,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Chichester,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Claremont,Sullivan,U.S. House,2,R,Miroslaw Dziedzic,False,0
Clarksville,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Colebrook,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Columbia,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Concord,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Cornish,Sullivan,U.S. House,2,R,Miroslaw Dziedzic,False,0
Crawford's Purchase,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Croydon,Sullivan,U.S. House,2,R,Miroslaw Dziedzic,False,0
Cutt's Grant,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Dalton,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Danbury,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Deerfield,Rockingham,U.S. House,2,R,Miroslaw Dziedzic,False,0
Deering,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Dix's Grant,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Dixville,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Dorchester,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Dublin,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Dummer,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Dunbarton,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Easton,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Ellsworth,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Enfield,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Epsom,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Errol,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Erving's Location,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Fitzwilliam,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Francestown,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Franconia,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Franklin,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Gilsum,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Gorham,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Goshen,Sullivan,U.S. House,2,R,Miroslaw Dziedzic,False,0
Grafton,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Grantham,Sullivan,U.S. House,2,R,Miroslaw Dziedzic,False,0
Green's Grant,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Greenfield,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Greenville,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Groton,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Hadley's Purchase,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Hancock,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Hanover,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Harrisville,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Haverhill,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Hebron,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Henniker,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Hill,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Hillsborough,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Hinsdale,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Holderness,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Hollis,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,1
Hopkinton,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Hudson,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,1
Jaffrey,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Jefferson,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Keene,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Kilkenny,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Lancaster,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Landaff,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Langdon,Sullivan,U.S. House,2,R,Miroslaw Dziedzic,False,0
Lebanon,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Lempster,Sullivan,U.S. House,2,R,Miroslaw Dziedzic,False,0
Lincoln,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Lisbon,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Litchfield,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Littleton,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Livermore,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Loudon,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Low & Burbank's Grant,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Lyman,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Lyme,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Lyndeborough,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Marlborough,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Marlow,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Martin's Location,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Mason,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Milan,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Milford,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Millsfield,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Monroe,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Mont Vernon,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Nashua,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Nelson,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
New Boston,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
New Ipswich,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
New London,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Newbury,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Newport,Sullivan,U.S. House,2,R,Miroslaw Dziedzic,False,0
Northfield,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Northumberland,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Northwood,Rockingham,U.S. House,2,R,Miroslaw Dziedzic,False,0
Odell,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Orange,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Orford,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Pelham,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Pembroke,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Peterborough,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Piermont,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Pinkham's Grant,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Pittsburg,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Pittsfield,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Plainfield,Sullivan,U.S. House,2,R,Miroslaw Dziedzic,False,0
Plymouth,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Randolph,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Richmond,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Rindge,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Roxbury,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Rumney,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Salem,Rockingham,U.S. House,2,R,Miroslaw Dziedzic,False,0
Salisbury,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Sargent's Purchase,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Second College Grant,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Sharon,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Shelburne,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Springfield,Sullivan,U.S. House,2,R,Miroslaw Dziedzic,False,0
Stark,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Stewartstown,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Stoddard,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Stratford,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Success,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Sugar Hill,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Sullivan,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Sunapee,Sullivan,U.S. House,2,R,Miroslaw Dziedzic,False,0
Surry,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Sutton,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Swanzey,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Temple,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Thompson & Meserve's Pur.,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Thornton,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Troy,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Unity,Sullivan,U.S. House,2,R,Miroslaw Dziedzic,False,0
Walpole,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Warner,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Warren,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Washington,Sullivan,U.S. House,2,R,Miroslaw Dziedzic,False,0
Waterville Valley,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Weare,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Webster,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Wentworth,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Wentworth's Location,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Westmoreland,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Whitefield,Coos,U.S. House,2,R,Miroslaw Dziedzic,False,0
Wilmot,Merrimack,U.S. House,2,R,Miroslaw Dziedzic,False,0
Wilton,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Winchester,Cheshire,U.S. House,2,R,Miroslaw Dziedzic,False,0
Windham,Rockingham,U.S. House,2,R,Miroslaw Dziedzic,False,1
Windsor,Hillsborough,U.S. House,2,R,Miroslaw Dziedzic,False,0
Woodstock,Grafton,U.S. House,2,R,Miroslaw Dziedzic,False,0
Acworth,Sullivan,U.S. House,2,R,Gerard Beloin,False,0
Alexandria,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Allenstown,Merrimack,U.S. House,2,R,Gerard Beloin,False,0
Alstead,Cheshire,U.S. House,2,R,Gerard Beloin,False,0
Amherst,Hillsborough,U.S. House,2,R,Gerard Beloin,False,0
Andover,Merrimack,U.S. House,2,R,Gerard Beloin,False,0
Antrim,Hillsborough,U.S. House,2,R,Gerard Beloin,False,0
Ashland,Grafton,U.S. House,2,R,Gerard Beloin,False,0
At. & Gil. Academy Grant,Coos,U.S. House,2,R,Gerard Beloin,False,0
Atkinson,Rockingham,U.S. House,2,R,Gerard Beloin,False,0
Bath,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Bean's Grant,Coos,U.S. House,2,R,Gerard Beloin,False,0
Bean's Purchase,Coos,U.S. House,2,R,Gerard Beloin,False,0
Bennington,Hillsborough,U.S. House,2,R,Gerard Beloin,False,0
Benton,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Berlin,Coos,U.S. House,2,R,Gerard Beloin,False,0
Bethlehem,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Boscawen,Merrimack,U.S. House,2,R,Gerard Beloin,False,0
Bow,Merrimack,U.S. House,2,R,Gerard Beloin,False,0
Bradford,Merrimack,U.S. House,2,R,Gerard Beloin,False,0
Bridgewater,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Bristol,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Brookline,Hillsborough,U.S. House,2,R,Gerard Beloin,False,0
Cambridge,Coos,U.S. House,2,R,Gerard Beloin,False,0
Canaan,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Canterbury,Merrimack,U.S. House,2,R,Gerard Beloin,False,0
Carroll,Coos,U.S. House,2,R,Gerard Beloin,False,0
Center Harbor,Belknap,U.S. House,2,R,Gerard Beloin,False,0
Chandler's Purchase,Coos,U.S. House,2,R,Gerard Beloin,False,0
Charlestown,Sullivan,U.S. House,2,R,Gerard Beloin,False,0
Chesterfield,Cheshire,U.S. House,2,R,Gerard Beloin,False,0
Chichester,Merrimack,U.S. House,2,R,Gerard Beloin,False,0
Claremont,Sullivan,U.S. House,2,R,Gerard Beloin,False,0
Clarksville,Coos,U.S. House,2,R,Gerard Beloin,False,0
Colebrook,Coos,U.S. House,2,R,Gerard Beloin,False,0
Columbia,Coos,U.S. House,2,R,Gerard Beloin,False,0
Concord,Merrimack,U.S. House,2,R,Gerard Beloin,False,0
Cornish,Sullivan,U.S. House,2,R,Gerard Beloin,False,0
Crawford's Purchase,Coos,U.S. House,2,R,Gerard Beloin,False,0
Croydon,Sullivan,U.S. House,2,R,Gerard Beloin,False,0
Cutt's Grant,Coos,U.S. House,2,R,Gerard Beloin,False,0
Dalton,Coos,U.S. House,2,R,Gerard Beloin,False,0
Danbury,Merrimack,U.S. House,2,R,Gerard Beloin,False,0
Deerfield,Rockingham,U.S. House,2,R,Gerard Beloin,False,0
Deering,Hillsborough,U.S. House,2,R,Gerard Beloin,False,0
Dix's Grant,Coos,U.S. House,2,R,Gerard Beloin,False,0
Dixville,Coos,U.S. House,2,R,Gerard Beloin,False,0
Dorchester,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Dublin,Cheshire,U.S. House,2,R,Gerard Beloin,False,0
Dummer,Coos,U.S. House,2,R,Gerard Beloin,False,0
Dunbarton,Merrimack,U.S. House,2,R,Gerard Beloin,False,0
Easton,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Ellsworth,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Enfield,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Epsom,Merrimack,U.S. House,2,R,Gerard Beloin,False,0
Errol,Coos,U.S. House,2,R,Gerard Beloin,False,0
Erving's Location,Coos,U.S. House,2,R,Gerard Beloin,False,0
Fitzwilliam,Cheshire,U.S. House,2,R,Gerard Beloin,False,0
Francestown,Hillsborough,U.S. House,2,R,Gerard Beloin,False,0
Franconia,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Franklin,Merrimack,U.S. House,2,R,Gerard Beloin,False,0
Gilsum,Cheshire,U.S. House,2,R,Gerard Beloin,False,0
Gorham,Coos,U.S. House,2,R,Gerard Beloin,False,0
Goshen,Sullivan,U.S. House,2,R,Gerard Beloin,False,0
Grafton,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Grantham,Sullivan,U.S. House,2,R,Gerard Beloin,False,0
Green's Grant,Coos,U.S. House,2,R,Gerard Beloin,False,0
Greenfield,Hillsborough,U.S. House,2,R,Gerard Beloin,False,0
Greenville,Hillsborough,U.S. House,2,R,Gerard Beloin,False,0
Groton,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Hadley's Purchase,Coos,U.S. House,2,R,Gerard Beloin,False,0
Hancock,Hillsborough,U.S. House,2,R,Gerard Beloin,False,0
Hanover,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Harrisville,Cheshire,U.S. House,2,R,Gerard Beloin,False,0
Haverhill,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Hebron,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Henniker,Merrimack,U.S. House,2,R,Gerard Beloin,False,0
Hill,Merrimack,U.S. House,2,R,Gerard Beloin,False,0
Hillsborough,Hillsborough,U.S. House,2,R,Gerard Beloin,False,0
Hinsdale,Cheshire,U.S. House,2,R,Gerard Beloin,False,0
Holderness,Grafton,U.S. House,2,R,Gerard Beloin,False,0
Hollis,Hillsborough,U.S. House,2,R,Gerard Beloin,False,0
Hopkinton,Merrimack,U.S. House,2,R,Gerard Beloin,False,0
Hudson,Hillsborough,U.S. House,2,R,Gerard Beloin,False,0
Jaffrey,Cheshire,U.S. House,2,R,Gerard Beloin,False,0
Jefferson,Coos,U.S. House,2,R,Gerard Beloin,False,0
Keene,Cheshire,U.S. House,2,R,Gerard Beloin,False,0
Kilkenny,Coos,U.S. House,2,R,Gerard Beloin,False,0
Lancaster,Coos,U.S. House,2,R,Gerard Beloin,False,0
Landaff,Grafton,U.S. House,2,R,Gerard Beloin,False,0
