town,county,office,district,party,candidate,winner,votes
Franklin,Merrimack,Governor,,R,Robert M. Tarr,False,0
Freedom,Carroll,Governor,,R,Robert M. Tarr,False,0
Fremont,Rockingham,Governor,,R,Robert M. Tarr,False,0
Gilford,Belknap,Governor,,R,Robert M. Tarr,False,0
Gilmanton,Belknap,Governor,,R,Robert M. Tarr,False,0
Gilsum,Cheshire,Governor,,R,Robert M. Tarr,False,0
Goffstown,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Gorham,Coos,Governor,,R,Robert M. Tarr,False,0
Goshen,Sullivan,Governor,,R,Robert M. Tarr,False,0
Grafton,Grafton,Governor,,R,Robert M. Tarr,False,0
Grantham,Sullivan,Governor,,R,Robert M. Tarr,False,0
Green's Grant,Coos,Governor,,R,Robert M. Tarr,False,0
Greenfield,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Greenland,Rockingham,Governor,,R,Robert M. Tarr,False,0
Greenville,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Groton,Grafton,Governor,,R,Robert M. Tarr,False,0
Hadley's Purchase,Coos,Governor,,R,Robert M. Tarr,False,0
Hale's Location,Carroll,Governor,,R,Robert M. Tarr,False,0
Hampstead,Rockingham,Governor,,R,Robert M. Tarr,False,0
Hampton,Rockingham,Governor,,R,Robert M. Tarr,False,0
Hampton Falls,Rockingham,Governor,,R,Robert M. Tarr,False,0
Hancock,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Hanover,Grafton,Governor,,R,Robert M. Tarr,False,0
Harrisville,Cheshire,Governor,,R,Robert M. Tarr,False,0
Hart's Location,Carroll,Governor,,R,Robert M. Tarr,False,0
Haverhill,Grafton,Governor,,R,Robert M. Tarr,False,0
Hebron,Grafton,Governor,,R,Robert M. Tarr,False,0
Henniker,Merrimack,Governor,,R,Robert M. Tarr,False,0
Hill,Merrimack,Governor,,R,Robert M. Tarr,False,0
Hillsborough,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Hinsdale,Cheshire,Governor,,R,Robert M. Tarr,False,0
Holderness,Grafton,Governor,,R,Robert M. Tarr,False,0
Hollis,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Hooksett,Merrimack,Governor,,R,Robert M. Tarr,False,0
Hopkinton,Merrimack,Governor,,R,Robert M. Tarr,False,0
Hudson,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Jackson,Carroll,Governor,,R,Robert M. Tarr,False,0
Jaffrey,Cheshire,Governor,,R,Robert M. Tarr,False,0
Jefferson,Coos,Governor,,R,Robert M. Tarr,False,0
Keene,Cheshire,Governor,,R,Robert M. Tarr,False,0
Kensington,Rockingham,Governor,,R,Robert M. Tarr,False,0
Kilkenny,Coos,Governor,,R,Robert M. Tarr,False,0
Kingston,Rockingham,Governor,,R,Robert M. Tarr,False,0
Laconia,Belknap,Governor,,R,Robert M. Tarr,False,0
Lancaster,Coos,Governor,,R,Robert M. Tarr,False,0
Landaff,Grafton,Governor,,R,Robert M. Tarr,False,0
Langdon,Sullivan,Governor,,R,Robert M. Tarr,False,0
Lebanon,Grafton,Governor,,R,Robert M. Tarr,False,0
Lee,Strafford,Governor,,R,Robert M. Tarr,False,0
Lempster,Sullivan,Governor,,R,Robert M. Tarr,False,0
Lincoln,Grafton,Governor,,R,Robert M. Tarr,False,0
Lisbon,Grafton,Governor,,R,Robert M. Tarr,False,0
Litchfield,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Littleton,Grafton,Governor,,R,Robert M. Tarr,False,0
Livermore,Grafton,Governor,,R,Robert M. Tarr,False,0
Londonderry,Rockingham,Governor,,R,Robert M. Tarr,False,0
Loudon,Merrimack,Governor,,R,Robert M. Tarr,False,0
Low & Burbank's Grant,Coos,Governor,,R,Robert M. Tarr,False,0
Lyman,Grafton,Governor,,R,Robert M. Tarr,False,0
Lyme,Grafton,Governor,,R,Robert M. Tarr,False,0
Lyndeborough,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Madbury,Strafford,Governor,,R,Robert M. Tarr,False,0
Madison,Carroll,Governor,,R,Robert M. Tarr,False,0
Manchester,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Marlborough,Cheshire,Governor,,R,Robert M. Tarr,False,0
Marlow,Cheshire,Governor,,R,Robert M. Tarr,False,0
Martin's Location,Coos,Governor,,R,Robert M. Tarr,False,0
Mason,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Meredith,Belknap,Governor,,R,Robert M. Tarr,False,0
Merrimack,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Middleton,Strafford,Governor,,R,Robert M. Tarr,False,0
Milan,Coos,Governor,,R,Robert M. Tarr,False,0
Milford,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Millsfield,Coos,Governor,,R,Robert M. Tarr,False,0
Milton,Strafford,Governor,,R,Robert M. Tarr,False,1
Monroe,Grafton,Governor,,R,Robert M. Tarr,False,0
Mont Vernon,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Moultonborough,Carroll,Governor,,R,Robert M. Tarr,False,0
Nashua,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Nelson,Cheshire,Governor,,R,Robert M. Tarr,False,0
New Boston,Hillsborough,Governor,,R,Robert M. Tarr,False,0
New Castle,Rockingham,Governor,,R,Robert M. Tarr,False,0
New Durham,Strafford,Governor,,R,Robert M. Tarr,False,0
New Hampton,Belknap,Governor,,R,Robert M. Tarr,False,0
New Ipswich,Hillsborough,Governor,,R,Robert M. Tarr,False,0
New London,Merrimack,Governor,,R,Robert M. Tarr,False,0
Newbury,Merrimack,Governor,,R,Robert M. Tarr,False,0
Newfields,Rockingham,Governor,,R,Robert M. Tarr,False,0
Newington,Rockingham,Governor,,R,Robert M. Tarr,False,0
Newmarket,Rockingham,Governor,,R,Robert M. Tarr,False,0
Newport,Sullivan,Governor,,R,Robert M. Tarr,False,0
Newton,Rockingham,Governor,,R,Robert M. Tarr,False,0
North Hampton,Rockingham,Governor,,R,Robert M. Tarr,False,0
Northfield,Merrimack,Governor,,R,Robert M. Tarr,False,0
Northumberland,Coos,Governor,,R,Robert M. Tarr,False,0
Northwood,Rockingham,Governor,,R,Robert M. Tarr,False,0
Nottingham,Rockingham,Governor,,R,Robert M. Tarr,False,0
Odell,Coos,Governor,,R,Robert M. Tarr,False,0
Orange,Grafton,Governor,,R,Robert M. Tarr,False,0
Orford,Grafton,Governor,,R,Robert M. Tarr,False,0
Ossipee,Carroll,Governor,,R,Robert M. Tarr,False,0
Pelham,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Pembroke,Merrimack,Governor,,R,Robert M. Tarr,False,0
Peterborough,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Piermont,Grafton,Governor,,R,Robert M. Tarr,False,0
Pinkham's Grant,Coos,Governor,,R,Robert M. Tarr,False,0
Pittsburg,Coos,Governor,,R,Robert M. Tarr,False,0
Pittsfield,Merrimack,Governor,,R,Robert M. Tarr,False,0
Plainfield,Sullivan,Governor,,R,Robert M. Tarr,False,0
Plaistow,Rockingham,Governor,,R,Robert M. Tarr,False,0
Plymouth,Grafton,Governor,,R,Robert M. Tarr,False,0
Portsmouth,Rockingham,Governor,,R,Robert M. Tarr,False,0
Randolph,Coos,Governor,,R,Robert M. Tarr,False,0
Raymond,Rockingham,Governor,,R,Robert M. Tarr,False,0
Richmond,Cheshire,Governor,,R,Robert M. Tarr,False,0
Rindge,Cheshire,Governor,,R,Robert M. Tarr,False,2
Rochester,Strafford,Governor,,R,Robert M. Tarr,False,0
Rollinsford,Strafford,Governor,,R,Robert M. Tarr,False,0
Roxbury,Cheshire,Governor,,R,Robert M. Tarr,False,0
Rumney,Grafton,Governor,,R,Robert M. Tarr,False,0
Rye,Rockingham,Governor,,R,Robert M. Tarr,False,0
Salem,Rockingham,Governor,,R,Robert M. Tarr,False,0
Salisbury,Merrimack,Governor,,R,Robert M. Tarr,False,0
Sanbornton,Belknap,Governor,,R,Robert M. Tarr,False,0
Sandown,Rockingham,Governor,,R,Robert M. Tarr,False,0
Sandwich,Carroll,Governor,,R,Robert M. Tarr,False,0
Sargent's Purchase,Coos,Governor,,R,Robert M. Tarr,False,0
Seabrook,Rockingham,Governor,,R,Robert M. Tarr,False,0
Second College Grant,Coos,Governor,,R,Robert M. Tarr,False,0
Sharon,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Shelburne,Coos,Governor,,R,Robert M. Tarr,False,0
Somersworth,Strafford,Governor,,R,Robert M. Tarr,False,0
South Hampton,Rockingham,Governor,,R,Robert M. Tarr,False,0
Springfield,Sullivan,Governor,,R,Robert M. Tarr,False,0
Stark,Coos,Governor,,R,Robert M. Tarr,False,0
Stewartstown,Coos,Governor,,R,Robert M. Tarr,False,0
Stoddard,Cheshire,Governor,,R,Robert M. Tarr,False,0
Strafford,Strafford,Governor,,R,Robert M. Tarr,False,0
Stratford,Coos,Governor,,R,Robert M. Tarr,False,0
Stratham,Rockingham,Governor,,R,Robert M. Tarr,False,0
Success,Coos,Governor,,R,Robert M. Tarr,False,0
Sugar Hill,Grafton,Governor,,R,Robert M. Tarr,False,0
Sullivan,Cheshire,Governor,,R,Robert M. Tarr,False,0
Sunapee,Sullivan,Governor,,R,Robert M. Tarr,False,0
Surry,Cheshire,Governor,,R,Robert M. Tarr,False,0
Sutton,Merrimack,Governor,,R,Robert M. Tarr,False,0
Swanzey,Cheshire,Governor,,R,Robert M. Tarr,False,0
Tamworth,Carroll,Governor,,R,Robert M. Tarr,False,0
Temple,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Thompson & Meserve's Pur.,Coos,Governor,,R,Robert M. Tarr,False,0
Thornton,Grafton,Governor,,R,Robert M. Tarr,False,0
Tilton,Belknap,Governor,,R,Robert M. Tarr,False,0
Troy,Cheshire,Governor,,R,Robert M. Tarr,False,0
Tuftonboro,Carroll,Governor,,R,Robert M. Tarr,False,0
Unity,Sullivan,Governor,,R,Robert M. Tarr,False,0
Wakefield,Carroll,Governor,,R,Robert M. Tarr,False,0
Walpole,Cheshire,Governor,,R,Robert M. Tarr,False,0
Warner,Merrimack,Governor,,R,Robert M. Tarr,False,0
Warren,Grafton,Governor,,R,Robert M. Tarr,False,0
Washington,Sullivan,Governor,,R,Robert M. Tarr,False,0
Waterville Valley,Grafton,Governor,,R,Robert M. Tarr,False,0
Weare,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Webster,Merrimack,Governor,,R,Robert M. Tarr,False,0
Wentworth,Grafton,Governor,,R,Robert M. Tarr,False,0
Wentworth's Location,Coos,Governor,,R,Robert M. Tarr,False,0
Westmoreland,Cheshire,Governor,,R,Robert M. Tarr,False,0
Whitefield,Coos,Governor,,R,Robert M. Tarr,False,0
Wilmot,Merrimack,Governor,,R,Robert M. Tarr,False,0
Wilton,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Winchester,Cheshire,Governor,,R,Robert M. Tarr,False,0
Windham,Rockingham,Governor,,R,Robert M. Tarr,False,0
Windsor,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Wolfeboro,Carroll,Governor,,R,Robert M. Tarr,False,0
Woodstock,Grafton,Governor,,R,Robert M. Tarr,False,0
Acworth,Sullivan,Governor,,,Scatter,False,0
Albany,Carroll,Governor,,,Scatter,False,0
Alexandria,Grafton,Governor,,,Scatter,False,0
Allenstown,Merrimack,Governor,,,Scatter,False,0
Alstead,Cheshire,Governor,,,Scatter,False,0
Alton,Belknap,Governor,,,Scatter,False,0
Amherst,Hillsborough,Governor,,,Scatter,False,2
Andover,Merrimack,Governor,,,Scatter,False,0
Antrim,Hillsborough,Governor,,,Scatter,False,0
Ashland,Grafton,Governor,,,Scatter,False,0
At. & Gil. Academy Grant,Coos,Governor,,,Scatter,False,0
Atkinson,Rockingham,Governor,,,Scatter,False,0
Auburn,Rockingham,Governor,,,Scatter,False,1
Barnstead,Belknap,Governor,,,Scatter,False,0
Barrington,Strafford,Governor,,,Scatter,False,1
Bartlett,Carroll,Governor,,,Scatter,False,0
Bath,Grafton,Governor,,,Scatter,False,0
Bean's Grant,Coos,Governor,,,Scatter,False,0
Bean's Purchase,Coos,Governor,,,Scatter,False,0
Bedford,Hillsborough,Governor,,,Scatter,False,2
Belmont,Belknap,Governor,,,Scatter,False,0
Bennington,Hillsborough,Governor,,,Scatter,False,0
Benton,Grafton,Governor,,,Scatter,False,0
Berlin,Coos,Governor,,,Scatter,False,2
Bethlehem,Grafton,Governor,,,Scatter,False,0
Boscawen,Merrimack,Governor,,,Scatter,False,0
Bow,Merrimack,Governor,,,Scatter,False,3
Bradford,Merrimack,Governor,,,Scatter,False,0
Brentwood,Rockingham,Governor,,,Scatter,False,0
Bridgewater,Grafton,Governor,,,Scatter,False,0
Bristol,Grafton,Governor,,,Scatter,False,0
Brookfield,Carroll,Governor,,,Scatter,False,0
Brookline,Hillsborough,Governor,,,Scatter,False,0
Cambridge,Coos,Governor,,,Scatter,False,0
Campton,Grafton,Governor,,,Scatter,False,0
Canaan,Grafton,Governor,,,Scatter,False,0
Candia,Rockingham,Governor,,,Scatter,False,0
Canterbury,Merrimack,Governor,,,Scatter,False,1
Carroll,Coos,Governor,,,Scatter,False,0
Center Harbor,Belknap,Governor,,,Scatter,False,0
Chandler's Purchase,Coos,Governor,,,Scatter,False,0
Charlestown,Sullivan,Governor,,,Scatter,False,1
Chatham,Carroll,Governor,,,Scatter,False,0
Chester,Rockingham,Governor,,,Scatter,False,1
Chesterfield,Cheshire,Governor,,,Scatter,False,1
Chichester,Merrimack,Governor,,,Scatter,False,0
Claremont,Sullivan,Governor,,,Scatter,False,1
Clarksville,Coos,Governor,,,Scatter,False,0
Colebrook,Coos,Governor,,,Scatter,False,0
Columbia,Coos,Governor,,,Scatter,False,0
Concord,Merrimack,Governor,,,Scatter,False,5
Conway,Carroll,Governor,,,Scatter,False,1
Cornish,Sullivan,Governor,,,Scatter,False,0
Crawford's Purchase,Coos,Governor,,,Scatter,False,0
Croydon,Sullivan,Governor,,,Scatter,False,1
Cutt's Grant,Coos,Governor,,,Scatter,False,0
Dalton,Coos,Governor,,,Scatter,False,2
Danbury,Merrimack,Governor,,,Scatter,False,0
Danville,Rockingham,Governor,,,Scatter,False,0
Deerfield,Rockingham,Governor,,,Scatter,False,0
Deering,Hillsborough,Governor,,,Scatter,False,0
Derry,Rockingham,Governor,,,Scatter,False,0
Dix's Grant,Coos,Governor,,,Scatter,False,0
Dixville,Coos,Governor,,,Scatter,False,0
Dorchester,Grafton,Governor,,,Scatter,False,0
Dover,Strafford,Governor,,,Scatter,False,0
Dublin,Cheshire,Governor,,,Scatter,False,0
Dummer,Coos,Governor,,,Scatter,False,0
Dunbarton,Merrimack,Governor,,,Scatter,False,1
Durham,Strafford,Governor,,,Scatter,False,0
East Kingston,Rockingham,Governor,,,Scatter,False,0
Easton,Grafton,Governor,,,Scatter,False,0
Eaton,Carroll,Governor,,,Scatter,False,0
Effingham,Carroll,Governor,,,Scatter,False,0
Ellsworth,Grafton,Governor,,,Scatter,False,0
Enfield,Grafton,Governor,,,Scatter,False,1
Epping,Rockingham,Governor,,,Scatter,False,1
Epsom,Merrimack,Governor,,,Scatter,False,1
Errol,Coos,Governor,,,Scatter,False,0
Erving's Location,Coos,Governor,,,Scatter,False,0
Exeter,Rockingham,Governor,,,Scatter,False,1
Farmington,Strafford,Governor,,,Scatter,False,1
Fitzwilliam,Cheshire,Governor,,,Scatter,False,0
Francestown,Hillsborough,Governor,,,Scatter,False,0
Franconia,Grafton,Governor,,,Scatter,False,0
Franklin,Merrimack,Governor,,,Scatter,False,1
Freedom,Carroll,Governor,,,Scatter,False,0
Fremont,Rockingham,Governor,,,Scatter,False,1
Gilford,Belknap,Governor,,,Scatter,False,0
Gilmanton,Belknap,Governor,,,Scatter,False,0
Gilsum,Cheshire,Governor,,,Scatter,False,0
Goffstown,Hillsborough,Governor,,,Scatter,False,0
Gorham,Coos,Governor,,,Scatter,False,0
Goshen,Sullivan,Governor,,,Scatter,False,1
Grafton,Grafton,Governor,,,Scatter,False,4
Grantham,Sullivan,Governor,,,Scatter,False,0
Green's Grant,Coos,Governor,,,Scatter,False,0
Greenfield,Hillsborough,Governor,,,Scatter,False,0
Greenland,Rockingham,Governor,,,Scatter,False,0
Greenville,Hillsborough,Governor,,,Scatter,False,1
Groton,Grafton,Governor,,,Scatter,False,0
Hadley's Purchase,Coos,Governor,,,Scatter,False,0
Hale's Location,Carroll,Governor,,,Scatter,False,0
Hampstead,Rockingham,Governor,,,Scatter,False,0
Hampton,Rockingham,Governor,,,Scatter,False,1
Hampton Falls,Rockingham,Governor,,,Scatter,False,1
Hancock,Hillsborough,Governor,,,Scatter,False,0
Hanover,Grafton,Governor,,,Scatter,False,0
Harrisville,Cheshire,Governor,,,Scatter,False,0
Hart's Location,Carroll,Governor,,,Scatter,False,0
Haverhill,Grafton,Governor,,,Scatter,False,0
Hebron,Grafton,Governor,,,Scatter,False,1
Henniker,Merrimack,Governor,,,Scatter,False,0
Hill,Merrimack,Governor,,,Scatter,False,0
Hillsborough,Hillsborough,Governor,,,Scatter,False,1
Hinsdale,Cheshire,Governor,,,Scatter,False,0
Holderness,Grafton,Governor,,,Scatter,False,0
Hollis,Hillsborough,Governor,,,Scatter,False,0
Hooksett,Merrimack,Governor,,,Scatter,False,4
Hopkinton,Merrimack,Governor,,,Scatter,False,2
Hudson,Hillsborough,Governor,,,Scatter,False,0
Jackson,Carroll,Governor,,,Scatter,False,0
Jaffrey,Cheshire,Governor,,,Scatter,False,0
Jefferson,Coos,Governor,,,Scatter,False,0
Keene,Cheshire,Governor,,,Scatter,False,3
Kensington,Rockingham,Governor,,,Scatter,False,0
Kilkenny,Coos,Governor,,,Scatter,False,0
Kingston,Rockingham,Governor,,,Scatter,False,0
Laconia,Belknap,Governor,,,Scatter,False,1
Lancaster,Coos,Governor,,,Scatter,False,1
Landaff,Grafton,Governor,,,Scatter,False,0
Langdon,Sullivan,Governor,,,Scatter,False,0
Lebanon,Grafton,Governor,,,Scatter,False,0
Lee,Strafford,Governor,,,Scatter,False,1
Lempster,Sullivan,Governor,,,Scatter,False,0
Lincoln,Grafton,Governor,,,Scatter,False,1
Lisbon,Grafton,Governor,,,Scatter,False,0
Litchfield,Hillsborough,Governor,,,Scatter,False,0
Littleton,Grafton,Governor,,,Scatter,False,0
Livermore,Grafton,Governor,,,Scatter,False,0
Londonderry,Rockingham,Governor,,,Scatter,False,1
Loudon,Merrimack,Governor,,,Scatter,False,1
Low & Burbank's Grant,Coos,Governor,,,Scatter,False,0
Lyman,Grafton,Governor,,,Scatter,False,0
Lyme,Grafton,Governor,,,Scatter,False,0
Lyndeborough,Hillsborough,Governor,,,Scatter,False,0
Madbury,Strafford,Governor,,,Scatter,False,0
Madison,Carroll,Governor,,,Scatter,False,0
Manchester,Hillsborough,Governor,,,Scatter,False,20
Marlborough,Cheshire,Governor,,,Scatter,False,0
Marlow,Cheshire,Governor,,,Scatter,False,0
Martin's Location,Coos,Governor,,,Scatter,False,0
Mason,Hillsborough,Governor,,,Scatter,False,0
Meredith,Belknap,Governor,,,Scatter,False,0
Merrimack,Hillsborough,Governor,,,Scatter,False,5
Middleton,Strafford,Governor,,,Scatter,False,0
Milan,Coos,Governor,,,Scatter,False,0
Milford,Hillsborough,Governor,,,Scatter,False,2
Millsfield,Coos,Governor,,,Scatter,False,0
Milton,Strafford,Governor,,,Scatter,False,0
Monroe,Grafton,Governor,,,Scatter,False,0
Mont Vernon,Hillsborough,Governor,,,Scatter,False,0
Moultonborough,Carroll,Governor,,,Scatter,False,0
Nashua,Hillsborough,Governor,,,Scatter,False,5
Nelson,Cheshire,Governor,,,Scatter,False,0
New Boston,Hillsborough,Governor,,,Scatter,False,0
New Castle,Rockingham,Governor,,,Scatter,False,0
New Durham,Strafford,Governor,,,Scatter,False,1
New Hampton,Belknap,Governor,,,Scatter,False,0
New Ipswich,Hillsborough,Governor,,,Scatter,False,1
New London,Merrimack,Governor,,,Scatter,False,1
Newbury,Merrimack,Governor,,,Scatter,False,1
Newfields,Rockingham,Governor,,,Scatter,False,0
Newington,Rockingham,Governor,,,Scatter,False,0
Newmarket,Rockingham,Governor,,,Scatter,False,2
Newport,Sullivan,Governor,,,Scatter,False,0
Newton,Rockingham,Governor,,,Scatter,False,0
North Hampton,Rockingham,Governor,,,Scatter,False,0
Northfield,Merrimack,Governor,,,Scatter,False,1
Northumberland,Coos,Governor,,,Scatter,False,12
Northwood,Rockingham,Governor,,,Scatter,False,0
Nottingham,Rockingham,Governor,,,Scatter,False,0
Odell,Coos,Governor,,,Scatter,False,0
Orange,Grafton,Governor,,,Scatter,False,0
Orford,Grafton,Governor,,,Scatter,False,0
Ossipee,Carroll,Governor,,,Scatter,False,0
Pelham,Hillsborough,Governor,,,Scatter,False,3
Pembroke,Merrimack,Governor,,,Scatter,False,0
Peterborough,Hillsborough,Governor,,,Scatter,False,1
Piermont,Grafton,Governor,,,Scatter,False,0
Pinkham's Grant,Coos,Governor,,,Scatter,False,0
Pittsburg,Coos,Governor,,,Scatter,False,1
Pittsfield,Merrimack,Governor,,,Scatter,False,0
Plainfield,Sullivan,Governor,,,Scatter,False,0
Plaistow,Rockingham,Governor,,,Scatter,False,0
Plymouth,Grafton,Governor,,,Scatter,False,0
Portsmouth,Rockingham,Governor,,,Scatter,False,4
Randolph,Coos,Governor,,,Scatter,False,0
Raymond,Rockingham,Governor,,,Scatter,False,1
Richmond,Cheshire,Governor,,,Scatter,False,0
Rindge,Cheshire,Governor,,,Scatter,False,0
Rochester,Strafford,Governor,,,Scatter,False,1
Rollinsford,Strafford,Governor,,,Scatter,False,0
Roxbury,Cheshire,Governor,,,Scatter,False,0
Rumney,Grafton,Governor,,,Scatter,False,0
Rye,Rockingham,Governor,,,Scatter,False,1
Salem,Rockingham,Governor,,,Scatter,False,4
Salisbury,Merrimack,Governor,,,Scatter,False,0
Sanbornton,Belknap,Governor,,,Scatter,False,0
Sandown,Rockingham,Governor,,,Scatter,False,0
Sandwich,Carroll,Governor,,,Scatter,False,0
Sargent's Purchase,Coos,Governor,,,Scatter,False,0
Seabrook,Rockingham,Governor,,,Scatter,False,0
Second College Grant,Coos,Governor,,,Scatter,False,0
Sharon,Hillsborough,Governor,,,Scatter,False,0
Shelburne,Coos,Governor,,,Scatter,False,0
Somersworth,Strafford,Governor,,,Scatter,False,1
South Hampton,Rockingham,Governor,,,Scatter,False,0
Springfield,Sullivan,Governor,,,Scatter,False,0
Stark,Coos,Governor,,,Scatter,False,0
Stewartstown,Coos,Governor,,,Scatter,False,1
Stoddard,Cheshire,Governor,,,Scatter,False,0
Strafford,Strafford,Governor,,,Scatter,False,0
Stratford,Coos,Governor,,,Scatter,False,0
Stratham,Rockingham,Governor,,,Scatter,False,0
Success,Coos,Governor,,,Scatter,False,0
Sugar Hill,Grafton,Governor,,,Scatter,False,0
Sullivan,Cheshire,Governor,,,Scatter,False,0
Sunapee,Sullivan,Governor,,,Scatter,False,0
Surry,Cheshire,Governor,,,Scatter,False,0
Sutton,Merrimack,Governor,,,Scatter,False,2
Swanzey,Cheshire,Governor,,,Scatter,False,1
Tamworth,Carroll,Governor,,,Scatter,False,0
Temple,Hillsborough,Governor,,,Scatter,False,1
Thompson & Meserve's Pur.,Coos,Governor,,,Scatter,False,0
Thornton,Grafton,Governor,,,Scatter,False,0
Tilton,Belknap,Governor,,,Scatter,False,1
Troy,Cheshire,Governor,,,Scatter,False,0
Tuftonboro,Carroll,Governor,,,Scatter,False,0
Unity,Sullivan,Governor,,,Scatter,False,0
Wakefield,Carroll,Governor,,,Scatter,False,1
Walpole,Cheshire,Governor,,,Scatter,False,0
Warner,Merrimack,Governor,,,Scatter,False,0
Warren,Grafton,Governor,,,Scatter,False,0
Washington,Sullivan,Governor,,,Scatter,False,0
Waterville Valley,Grafton,Governor,,,Scatter,False,0
Weare,Hillsborough,Governor,,,Scatter,False,1
Webster,Merrimack,Governor,,,Scatter,False,1
Wentworth,Grafton,Governor,,,Scatter,False,2
Wentworth's Location,Coos,Governor,,,Scatter,False,0
Westmoreland,Cheshire,Governor,,,Scatter,False,0
Whitefield,Coos,Governor,,,Scatter,False,0
Wilmot,Merrimack,Governor,,,Scatter,False,0
Wilton,Hillsborough,Governor,,,Scatter,False,0
Winchester,Cheshire,Governor,,,Scatter,False,0
Windham,Rockingham,Governor,,,Scatter,False,1
Windsor,Hillsborough,Governor,,,Scatter,False,0
Wolfeboro,Carroll,Governor,,,Scatter,False,0
Woodstock,Grafton,Governor,,,Scatter,False,3
